task_name,pct
"design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.",0.2779999999999999
"design, develop, select, test, implement, and evaluate new or modified informatics solutions, data structures, and decision-support mechanisms to support patients, health care professionals, and their information management and human-computer and human-technology interactions within health care contexts.",0.0137
"design, evaluate and modify benefits policies to ensure that programs are current, competitive and in compliance with legal requirements.",0.0031999999999999
"design, evaluate, recommend, and approve changes of forms and reports.",0.0015
"design, implement, or evaluate staff training and development programs, customer service initiatives, or performance measurement criteria.",0.0028
"design, implement, or operate comprehensive data warehouse systems to balance optimization of data access with batch loading and resource utilization factors, according to customer requirements.",0.0092
"design, integrate, or test photonics systems or components.",0.0053999999999999
"design, organize, and deliver product awareness, skills transfer, or product education sessions for staff or suppliers.",0.0018
"design, plan, organize, or direct orientation and training programs for employees or customers.",0.0103
"design, program, or model geographic information systems (gis) applications or procedures.",0.0036
"design, review and help administer insurance, annuity and pension plans, determining financial soundness and calculating premiums.",0.0018
"design, use, or maintain databases and software applications, such as geographic information systems (gis) mapping and artificial intelligence tools.",0.0086
"detain persons found to be in violation of customs or immigration laws and arrange for legal action, such as deportation.",0.0015
"determine and certify the eligibility of prospective tenants, following government regulations.",0.0015
determine and set product prices.,0.0046999999999999
"determine and specify details of survey projects, including sources of information, procedures to be used, and the design of survey instruments and materials.",0.0026999999999999
"determine appropriate methods of debt settlement, such as offers of compromise, wage garnishment, or seizure and sale of property.",0.0018
"determine appropriate sizes, ratings, and locations for all system overcurrent devices, disconnect devices, grounding equipment, and surge suppression equipment.",0.0024
"determine campaign strategies for media advertising, positions on issues, and public appearances.",0.0060999999999999
"determine commercial, industrial, scientific, or other uses for electro-optical applications or devices.",0.0031
determine computer software or hardware needed to set up or alter system.,0.0031999999999999
determine connection interfaces for additional subpanels or for connecting photovoltaic (pv) systems with utility services or other power generation sources.,0.0017
determine data collection methods to be employed in research projects or surveys.,0.0075
"determine desired images and picture composition, selecting and adjusting subjects, equipment, and lighting to achieve desired effects.",0.0343
determine efficient and cost-effective methods of moving goods from one location to another.,0.0051
"determine existence and amount of liability according to current laws, administrative and judicial precedents, and available evidence.",0.1166
"determine fares based on trip distances and times, using taximeters and fee schedules, and announce fares to passengers.",0.0019
"determine feasibility of designing new facilities or modifying existing facilities, based on factors such as cost, available space, schedule, technical requirements, or ergonomics.",0.0068
"determine formats, approaches, content, levels, and mediums necessary to meet production objectives effectively and within budgetary constraints.",0.0039
"determine formats, approaches, content, levels, and mediums to effectively meet objectives within budgetary constraints, using research, knowledge, and training.",0.009
"determine genetic composition of animal populations and heritability of traits, using principles of genetics.",0.0022
determine guidelines that specify which source material is acceptable for use.,0.0029
determine location for product listings to maximize exposure to online traffic.,0.0060999999999999
"determine map content and layout, as well as production specifications such as scale, size, projection, and colors, and direct production to ensure that specifications are followed.",0.0015
"determine meal prices, based on calculations of ingredient prices.",0.0031999999999999
"determine or help determine company policy, and explain complex technical matters to company executives, government officials, shareholders, policyholders, or the public.",0.0045
determine packaging requirements.,0.004
"determine plant growing conditions, such as greenhouses, hydroponics, or natural settings, and set planting and care schedules.",0.0025
determine policy contract provisions for each type of insurance.,0.003
determine price schedules and discount rates.,0.0015999999999999
"determine replacement parts required, according to inspections of old parts, customer requests, or customers' descriptions of malfunctions.",0.0042
"determine size and arrangement of illustrative material and copy, and select style and size of type.",0.0174
"determine sources of web page or server problems, and take action to correct such problems.",0.4404
"determine specific network hardware or software requirements, such as platforms, interfaces, bandwidths, or routine schemas.",0.0022
"determine supplementary virtual features, such as currency, item catalog, menu design, and audio direction.",0.1101
"determine taxability and value of properties, using methods such as field inspection, structural measurement, calculation, sales analysis, market trend studies, and income and expense analysis.",0.0015
determine the scope of educational program offerings and prepare drafts of program schedules and descriptions to estimate staffing and facility requirements.,0.0024
"determine the scope of educational program offerings, and prepare drafts of course schedules and descriptions to estimate staffing and facility requirements.",0.0017
determine the specific audio and visual effects and music necessary to complete films.,0.0017
determine training needs of students or workers.,0.0017
"determine voices, instruments, harmonic structures, rhythms, tempos, and tone balances required to achieve the effects desired in a musical composition.",0.0015
determine which products or colors will improve clients' skin quality and appearance.,0.0031999999999999
"determine which topics to research, or pursue research topics specified by clients or employers.",0.012
develop advertising and other informational materials to be used in subject recruitment.,0.0018
"develop advertising campaigns for a wide range of clients, working with an advertising agency's creative director and art director to determine the best way to present advertising information.",0.0045
develop an understanding of customers' needs and take actions to ensure that such needs are met.,0.0093
develop an understanding of fields to which statistical methods are to be applied to determine whether methods and results are appropriate.,0.0143
"develop and direct software system testing and validation procedures, programming, and documentation.",0.0803
"develop and distribute newsletters, brochures, or other printed materials to share information with patients or medical staff.",0.0147999999999999
develop and document database architectures.,0.0339
develop and document style guidelines for web site content.,0.043
"develop and implement data extraction procedures from other systems, such as administration, billing, or claims.",0.0236
"develop and implement individual treatment plans, specifying type, frequency, intensity, and duration of therapy.",0.0058
develop and implement individualized plans for health care management.,0.0063999999999999
"develop and implement individualized treatment plans addressing family relationship problems, destructive patterns of behavior, and other personal issues.",0.0063999999999999
develop and implement organizational policies and procedures for the facility or medical unit.,0.0042
develop and implement policies and procedures for the operation of a department or establishment.,0.0177
"develop and implement purchasing and contract management instructions, policies, and procedures.",0.0031
develop and implement research quality control procedures.,0.0036999999999999
develop and implement solutions for network problems.,0.009
"develop and implement technical project management tools, such as plans, schedules, and responsibility and compliance matrices.",0.0051
develop and implement treatment plans.,0.0073999999999999
"develop and interpret organizational goals, policies, and procedures.",0.0137
develop and maintain client relationships.,0.0017
develop and maintain computer databases.,0.0308999999999999
"develop and maintain computerized record management systems to store and process data such as personnel activities and information, and to produce reports.",0.0095
develop and maintain course websites.,0.0031999999999999
"develop and maintain departmental policies, procedures, objectives, or patient care standards based on evidence-based practice guidelines or expert opinion.",0.0021
develop and maintain media contact lists.,0.0026
"develop and maintain the company's corporate image and identity, which includes the use of logos and signage.",0.1178999999999999
develop and modify astronomy-related programs for public presentation.,0.0132
"develop and organize training manuals, multimedia visual aids, and other educational materials.",0.0591999999999999
develop and prescribe exercise programs such as off-season conditioning regimens.,0.0063
"develop and present health education and promotion programs, such as training workshops, conferences, and school or community presentations.",0.0039
develop and teach online courses.,0.0017
"develop and test experimental designs, sampling techniques, and analytical methods.",0.0171
"develop and test theories, using information from interviews, newspapers, periodicals, case law, historical papers, polls, or statistical sources.",0.0228
"develop and use multimedia course materials and other current technology, such as online courses.",0.0041
"develop and write procedures for installation, use, or troubleshooting of communications hardware or software.",0.0072
develop application-specific software.,0.1084
develop applied software for the analysis and interpretation of geological data.,0.0015999999999999
"develop approaches to the solution of groups' problems, based on research findings in sociology and related disciplines.",0.0178
"develop briefings, brochures, multimedia presentations, web pages, promotional products, technical illustrations, and computer artwork for use in products, technical manuals, literature, newsletters, and slide shows.",0.4192999999999999
"develop business methods and procedures, including accounting systems, file systems, office systems, logistics systems, and production schedules.",0.0877
"develop calibration methodologies, test methodologies, or tools.",0.0025
"develop client relationships and communicate with clients to explain proposals, present research findings, establish specifications, or discuss project status.",0.0028
"develop client treatment plans based on research, clinical experience, and client histories.",0.0019
"develop communications materials, advertisements, presentations, or public relations initiatives to promote awareness of green products and technologies.",0.0069999999999999
"develop comprehensive plans for immediate and long-term rehabilitation including therapeutic exercise; speech and occupational therapy; counseling; cognitive retraining; patient, family or caregiver education; or community reintegration.",0.0015
"develop computer information resources, providing for data security and control, strategic computing, and disaster recovery.",0.0015999999999999
develop concepts or creative ideas for craft objects.,0.0458999999999999
"develop conceptual, logical, or physical network designs.",0.0021
"develop contacts with individuals and organizations, and apply effective strategies and techniques to ensure their clients' success.",0.0063999999999999
"develop core analytical capabilities or model libraries, using advanced statistical, quantitative, or econometric techniques.",0.0023
develop criteria for the design and modification of survey instruments.,0.0057
develop curricula and plan course content and methods of instruction.,0.0571
"develop curricula, and recommend curricula revisions and additions.",0.0056
"develop curriculum and prepare manuals, visual aids, course outlines, and other materials used in teaching.",0.0139999999999999
"develop customer documentation, such as performance specifications, training manuals, or operating instructions.",0.0058
"develop data model describing data elements and how they are used, following procedures and using pen, template or computer software.",0.0365
develop data models and databases.,0.0121
"develop data models for applications, metadata tables, views or related database structures.",0.0319
"develop data warehouse process models, including sourcing, loading, transformation, and extraction.",0.0082
"develop database architectural strategies at the modeling, design and implementation stages to address business or industry requirements.",0.0684999999999999
develop databases that support web applications and web sites.,0.0065
"develop departmental objectives, budgets, policies, procedures, and strategies.",0.0024
develop disaster recovery plans.,0.0023
"develop economic models, forecasts, or scenarios to predict future economic and environmental outcomes.",0.0015
"develop educational materials and programs for community agencies, local government, and state government.",0.0092
"develop exercise programs to improve participant strength, flexibility, endurance, or circulatory functioning, in accordance with exercise science standards, regulatory requirements, and credentialing requirements.",0.0312
"develop factors such as themes, plots, characterizations, psychological analyses, historical environments, action, and dialogue, to create material.",0.7842999999999999
"develop financial plans, based on analysis of clients' financial status.",0.0086
"develop formal documentation for microelectromechanical systems (mems) devices, including quality assurance guidance, quality control protocols, process control checklists, data collection, or reporting.",0.0023
develop fundraising activity plans that maximize participation or contributions and minimize costs.,0.0026999999999999
"develop graphics and layouts for product illustrations, company logos, and web sites.",0.0077
"develop ideas for creating dances, keeping notes and sketches to record influences.",0.0857
develop implementation plans that include analyses such as cost-benefit or return on investment (roi).,0.0073999999999999
develop individual treatment plans and strategies.,0.0018
"develop individualized treatment plans for patients, considering patient preferences, clinical data, or the risks and benefits of therapies.",0.0197
"develop individualized treatment plans that incorporate studio art therapy, counseling, or psychotherapy techniques.",0.0029
develop instruction or training roadmaps for online and blended learning programs.,0.0135
develop instructional materials and conduct in-service and community-based educational programs.,0.0319
develop instructional materials and products for technology-based redesign of courses.,0.025
develop instructional materials for the public and make presentations to citizens' groups to provide information on emergency plans and their implementation processes.,0.0023
develop instructional materials to be used by educators and instructors.,0.8011
"develop instructional materials, such as lesson plans, handouts, or examinations.",0.6117
develop instrumentation and software for astronomical observation and analysis.,0.01
"develop internal control policies, guidelines, and procedures for activities such as budget administration, cash and credit management, and accounting.",0.0025
"develop interview techniques, rating scales, and psychological tests used to assess skills, abilities, and interests for the purpose of employee selection, placement, and promotion.",0.0353
"develop job specifications, job descriptions, or work schedules.",0.0015
"develop lists of prospective clients from sources such as newspaper items, company records, local merchants, or customers.",0.005
"develop logistic metrics, internal analysis tools, or key performance indicators for business units.",0.0044
"develop manuals, texts, workbooks, or related materials for use in conjunction with production materials or for training.",0.0197
"develop manuals, texts, workbooks, or related materials for use in conjunction with production materials.",0.0046999999999999
"develop marketing materials, proposals, or presentation to generate new work opportunities.",0.029
develop marketing or strategic plans for sales territories.,0.0044
"develop marketing plans for finished products, collaborating with sales associates to supervise product distribution.",0.0018
develop marketing strategies to compete with other individuals or companies who sell insurance.,0.0031
"develop master course documentation or manuals according to applicable accreditation, certification, or other requirements.",0.0022
develop mathematical or statistical models of phenomena to be used for analysis or for computational simulation.,0.0206
develop measurement tools to evaluate the effectiveness of instruction or training interventions.,0.0089
develop methodologies for transferring procedures or biological processes from laboratories to commercial-scale manufacturing production.,0.0033
develop methods for integrating different products so they work properly together such as customizing commercial databases to fit specific needs.,0.1123
"develop methods of assessing or measuring corporate performance in terms of environmental, social, and governance (esg) issues.",0.0025
"develop methods to improve employment policies, processes, and practices, and recommend changes to management.",0.0021
develop network-related documentation.,0.0025
"develop networks of attorneys, mortgage lenders, and contractors to whom clients may be referred.",0.0031999999999999
"develop new business by contacting potential clients, making sales presentations, and writing proposals.",0.0114
develop new chemical engineering processes or production techniques.,0.0114
develop new methods to study the mechanisms of biological processes.,0.0034999999999999
"develop new or improved methods or products for controlling or eliminating weeds, crop diseases, or insect pests.",0.0015
"develop new or improved ways of preserving, processing, packaging, storing, and delivering foods, using knowledge of chemistry, microbiology, and other sciences.",0.0026
develop new principles and new relationships between existing mathematical principles to advance mathematical science.,0.01
develop new recipes for baked goods.,0.0169
develop new software applications or customize existing applications to meet specific scientific project needs.,0.2886999999999999
develop or analyze information to assess the current or future financial status of firms.,0.0683
develop or apply data mining and machine learning algorithms.,0.6348999999999999
"develop or approve project plans, schedules, or budgets.",0.0022
"develop or configure document management system features, such as user interfaces, access profiles, and document workflow procedures.",0.0313
develop or coordinate fitness and wellness programs or services.,0.0034
"develop or deliver training programs for health information technology, creating operating manuals as needed.",0.002
develop or direct development of offering documents or marketing materials.,0.0031999999999999
develop or direct software system testing or validation procedures.,0.0441
develop or direct study courses or religious education programs within congregations.,0.013
develop or document style guidelines for web site content.,0.0541
develop or implement electronic maintenance programs or computer information management systems.,0.0085
develop or implement fund investment policies or strategies.,0.0178
"develop or implement fundraising activities, such as annual giving campaigns or direct mail programs.",0.0026
develop or implement marketing strategies.,0.0413
develop or implement operating methods or procedures.,0.0015
"develop or implement policies or practices to ensure the privacy, confidentiality, or security of patient information.",0.0289
develop or implement procedures for ongoing web site revision.,0.1219
develop or implement procedures or systems to evaluate or select suppliers.,0.005
"develop or implement product-marketing strategies, including advertising campaigns or sales promotions.",0.0207
develop or implement quality control programs.,0.0017
develop or implement risk-assessment models or methodologies.,0.0163
"develop or implement treatment plans for problems such as stuttering, delayed language, swallowing disorders, or inappropriate pitch or harsh voice problems, based on own assessments and recommendations of physicians, psychologists, or social workers.",0.0015999999999999
"develop or maintain applications that process biologically based data into searchable databases for purposes of analysis, calculation, or presentation.",0.0039
"develop or maintain archived procedures, procedural codes, or queries for applications.",0.005
"develop or maintain cost estimates, forecasts, or cost models.",0.0378
develop or maintain internal or external company web sites.,0.194
develop or maintain online help documentation.,0.0015999999999999
develop or maintain payment systems to ensure accuracy of vendor payments.,0.0121
develop or maintain programs associated with automated production equipment.,0.0031
develop or maintain project reporting systems.,0.0059
"develop or maintain standards, such as organization, structure, or nomenclature, for the design of data warehouse elements, such as data architectures, models, tools, and databases.",0.0078999999999999
"develop or manage integrated security controls to ensure confidentiality, accountability, recoverability, or audit ability of sensitive information, proprietary information, or information technology resources.",0.0255
develop or monitor procedures to ensure adequate quality control of images.,0.0015999999999999
"develop or provide technical resources, such as course management and videoconferencing systems, networking, and webcasting, for distance learning programs.",0.002
"develop or recommend network security measures, such as firewalls, network security audits, or automated security probes.",0.0334
develop or review specifications for design or construction of security systems.,0.0021
"develop or revise business plans for online business, emphasizing factors such as product line, pricing, inventory, or marketing strategy.",0.0065
develop or teach strategies to promote client wellness and independence.,0.0019
"develop or update procedures, policies, or standards.",0.0026
"develop or update project plans for information technology projects including information such as project objectives, technologies, systems, information specifications, schedules, funding, and staffing.",0.013
"develop or validate specialized materials characterization procedures, such as thermal withstand, fatigue, notch sensitivity, abrasion, or hardness tests.",0.006
"develop partnerships with businesses, communities, and other organizations to help meet identified educational needs and to provide school-to-work programs.",0.006
"develop performance standards, and evaluate work in light of established standards.",0.0026
"develop plans and estimate costs for installation of systems, utilization of facilities, or construction of structures.",0.0028
"develop plans to safeguard computer files against accidental or unauthorized modification, destruction, or disclosure and to meet emergency data processing needs.",0.0063
develop planting plans for clients to assist them to garden productively or achieve particular aesthetic effects.,0.0046999999999999
develop practice protocols for mental health problems based on review and evaluation of published research.,0.0022
"develop preproduction ideas and incorporate them into outlines, scripts, story boards, and graphics.",0.0464
"develop pricing strategies, balancing firm objectives and customer satisfaction.",0.0173
"develop problem intervention procedures, using techniques such as interviews, consultations, role playing, and participant observation of group interactions.",0.0131
develop program plans for individuals or assist in plan development.,0.0056
develop proposals that include documentation for estimates.,0.0018
develop prospect lists.,0.0101
"develop prospects from current commercial customers, referral leads, or sales or trade meetings.",0.0042
"develop relationships and communicate with customers, site managers, developers, land owners, authorities, utility representatives, or residents.",0.0044
develop sales plans to introduce products in new markets.,0.0036
develop software applications or programming to use for statistical modeling and graphic analysis.,0.0085
develop specialized computer software routines to customize and integrate image analysis.,0.0193
"develop specialized computer software routines, internet-based geographic information systems (gis) databases, or business applications to customize geographic information.",0.0036999999999999
develop standards and guidelines to guide the use and acquisition of software and to protect vulnerable information.,0.0395999999999999
"develop story or content ideas, considering reader or audience appeal.",0.0119
develop strategies to encourage new or increased contributions.,0.004
"develop sustainability project goals, objectives, initiatives, or strategies in collaboration with other sustainability professionals.",0.0029
"develop system engineering, software engineering, system integration, or distributed system architectures.",0.0453999999999999
develop system interaction or sequence diagrams.,0.0215999999999999
"develop systems that produce electricity using renewable energy sources, such as wind, solar, or biofuels.",0.0041
"develop teaching aids such as instructional software, multimedia visual aids, or study materials.",0.1397
"develop teaching materials, such as syllabi, visual aids, answer keys, supplementary notes, or course web sites.",0.0837
"develop teaching or training materials, such as handouts, study materials, or quizzes.",0.2722
develop technical specifications for data management programming and communicate needs to information technology staff.,0.0015999999999999
"develop tests, questionnaires, and procedures that measure the effectiveness of curricula and use these tools to determine whether program objectives are being met.",0.0077
develop theories based on personal observations or on observations and theories of other astronomers.,0.0091
"develop therapeutic and treatment plans based on clients' interests, abilities, and needs.",0.0022
develop training materials and conduct training sessions on fire protection.,0.0015999999999999
"develop training materials and procedures, or train users in the proper use of hardware or software.",0.0072
develop training programs or routines designed to improve athletic performance.,0.0194
"develop transactional web applications, using web programming software and knowledge of programming languages, such as hypertext markup language (html) and extensible markup language (xml).",0.1895
"develop treatment plan to meet needs of patient, based on needs assessment, patient interests and objectives of therapy.",0.0076
"develop treatment plans based on diagnoses and on evaluation of factors such as age and general health, or procedural risks and costs.",0.0015999999999999
"develop treatment plans based on patients' histories and goals, the nature and severity of disorders, and treatment risks and benefits.",0.0025
"develop treatment plans based on scientific rationale, standards of care, and professional practice guidelines.",0.0083
develop visual aids and charts for use in lectures or to present evidence in court.,0.0019
"develop web site maps, application models, image templates, or page templates that meet project goals, user needs, or industry standards.",0.0549
develop work schedules according to budgets and workloads.,0.0022
"develop, administer and evaluate applicant tests.",0.0123
"develop, copy, or adapt designs for garments, and design patterns to fit measurements, applying knowledge of garment design, construction, styling, and fabric.",0.0921999999999999
"develop, implement or evaluate health information technology applications, tools, processes or structures to assist nurses with data management.",0.0026999999999999
"develop, implement, and evaluate methods of data collection, such as questionnaires or interviews.",0.0181
"develop, implement, modify, and document recordkeeping and accounting systems, making use of current computer technology.",0.0457
"develop, maintain, and analyze budgets, preparing periodic reports that compare budgeted costs to actual costs.",0.0067
"develop, maintain, and troubleshoot information access aids, such as databases, annotated bibliographies, web pages, electronic pathfinders, software programs, and online tutorials.",0.005
"develop, or contribute to the development of, educational or outreach programs on the environment or climate change.",0.0053
"develop, or oversee the development of, marketing or outreach media for sustainability projects or events.",0.0025
"develop, prepare, and coordinate grant applications and grant-related activities to obtain funding for health education programs and related work.",0.0018
"develop, present, or respond to proposals for specific customer requirements, including request for proposal responses and industry-specific solutions.",0.0174
"develop, recommend, or manage security procedures for operations or processes, such as security call centers, system acquisition, development, and maintenance, access control, program models, or reporting tools.",0.0085
"develop, standardize, evaluate, or modify procedures, techniques, or tests used in the analysis of specimens or in medical laboratory experiments.",0.0029
"develop, test, or program new robots.",0.0042
"devise and evaluate methods and procedures for collecting data, such as surveys, opinion polls, or questionnaires, or arrange to obtain existing data.",0.0039
"devise or evaluate methods and procedures for collecting data, such as surveys, opinion polls, and questionnaires.",0.0076
"devise scalable recovery, purification, or fermentation processes for producing proteins or other biological substances for human or animal therapeutic use, food production or processing, biofuels, or effluent treatment.",0.0026
"devise trading, option, or hedge strategies.",0.0246
"diagnose and correct problems from remote locations, using special switchboards to find the sources of problems.",0.0023
diagnose and repair vehicle heating and cooling systems.,0.0015999999999999
diagnose and resolve media system problems.,0.0034
"diagnose and treat conditions such as chemical dependency, alcohol dependency, acquired immune deficiency syndrome (aids) dementia, and environmental toxin exposure.",0.0046
"diagnose and treat diseases, injuries, or malformations of teeth, gums, or related oral structures and provide preventive or corrective services.",0.002
"diagnose diseases or study medical conditions using techniques such as gross pathology, histology, cytology, cytopathology, clinical chemistry, immunology, flow cytometry, and molecular biology.",0.0041
diagnose electrical problems and install and rewire electrical components.,0.0023
"diagnose faults or malfunctions to determine required repairs, using engine diagnostic equipment such as computerized test equipment and calibration devices.",0.0060999999999999
"diagnose health conditions based on patients' symptoms and health histories, laboratory and diagnostic radiology test results, or other physiological measurements, such as electrocardiograms and electroencephalographs.",0.0023
"diagnose malfunctioning systems, apparatus, or components, using test equipment and hand tools to locate the cause of a breakdown and correct the problem.",0.0107999999999999
"diagnose mechanical problems and determine how to correct them, checking blueprints, repair manuals, or parts catalogs, as necessary.",0.0063
diagnose or treat disorders of the musculoskeletal system.,0.0015999999999999
"diagnose or treat injuries, disorders, or diseases of the eye and eye structures including the cornea, sclera, conjunctiva, or eyelids.",0.0021
"diagnose, test, or analyze the performance of electrical components, assemblies, or systems.",0.0034999999999999
"diagnose, troubleshoot, and resolve hardware, software, or other network and system problems, and replace defective components when necessary.",1.6978
"direct and coordinate construction, erection, or decoration activities in order to ensure that sets or exhibits meet design, budget, and schedule requirements.",0.0053
"direct and supervise employees engaged in sales, inventory-taking, reconciling cash receipts, or in performing services for customers.",0.0015
"direct crop production operations, such as planning, tilling, planting, fertilizing, cultivating, spraying, or harvesting.",0.0119
"direct daily operations of department, analyzing workflow, establishing priorities, developing standards and setting deadlines.",0.0015
"direct insurance negotiations, select insurance brokers or carriers, and place insurance.",0.0017
"direct live broadcasts, films and recordings, or non-broadcast programming for public entertainment or education.",0.0031999999999999
direct or coordinate activities of businesses involved with buying or selling investment products or financial services.,0.0042
direct or coordinate activities of project personnel.,0.0026999999999999
"direct or coordinate an organization's financial or budget activities to fund operations, maximize investments, or increase efficiency.",0.0031
direct or provide home health services.,0.1191
"direct or train workers to install, maintain, or repair electrical wiring, equipment, or fixtures.",0.0015999999999999
"direct preparation and distribution of written and verbal information to inform employees of benefits, compensation, and personnel policies.",0.0046
direct software programming and development of documentation.,0.0847
"direct the engineering of water control, treatment, or distribution projects.",0.0042
"direct, coordinate, and evaluate the activities of personnel, including support staff, engaged in administering academic institutions, departments or alumni organizations.",0.003
"direct, coordinate, organize, or prioritize biological laboratory activities.",0.0022
"direct, plan, or implement policies, objectives, or activities of organizations or businesses to ensure continuing operations, to maximize returns on investments, or to increase productivity.",0.0024
"disassemble entertainment equipment and repair or replace loose, worn, or defective components and wiring, using hand tools and soldering irons.",0.0022
discuss data presentation requirements with clients.,0.0114
"discuss filter options, lens choices, and the visual effects of objects being filmed with photography directors and video operators.",0.0036
discuss illnesses and treatments with patients and family members.,0.0034
discuss job performance problems with employees to identify causes and issues and to work on resolving problems.,0.0021
"discuss testing options and the associated risks, benefits and limitations with patients and families to assist them in making informed decisions.",0.0021
discuss the treatment of problems with clients.,0.1692
discuss translation requirements with clients and determine any fees to be charged for services provided.,0.0059
"discuss with the client the product, advertising themes and methods, and any changes that should be made in advertising copy.",0.0039
"dispense herbal formulas and inform patients of dosages and frequencies, treatment duration, possible side effects and drug interactions.",0.0083
"display commercial, industrial, agricultural, and residential properties to clients and explain their features.",0.0078
"disseminate information about nursing informatics science and practice to the profession, other health care professions, nursing students, and the public.",0.0033
"disseminate information regarding tools, reports, or metadata enhancements.",0.0211
"disseminate research by writing reports, publishing papers, or presenting at professional conferences.",0.0056
"disseminate research results through academic publications, written reports, or public presentations.",0.0097
"distinguish between homonyms and recognize inconsistencies and mistakes in medical terms, referring to dictionaries, drug references, and other sources on anatomy, physiology, and medicine.",0.0021
"document account activities, generate reports, and keep records of business transactions with customers and suppliers.",0.0021
"document activities and record information, such as the numbers of applications completed, presentations conducted, and persons assisted.",0.0017
"document all database changes, modifications, or problems.",0.0363
"document and communicate database schemas, using accepted notations.",0.0429
"document computer security and emergency measures policies, procedures, and tests.",0.0561
"document design processes including objectives, issues, and outcomes.",0.0026999999999999
"document design specifications, installation instructions, and other system-related information.",0.0059
"document findings of study and prepare recommendations for implementation of new systems, procedures, or organizational changes.",0.1142
document methods used and write technical reports containing information collected.,0.0093
"document non-destructive testing (ndt) methods, processes, or results.",0.0031
document or review comprehensive patients' histories with an emphasis on occupation or environmental risks.,0.0057
"document physical supply chain processes, such as workflows, cycle times, position responsibilities, or system flows.",0.0026
document procedures for hardware and software installation and use.,0.0039
"document robotic application development, maintenance, or changes.",0.0067
"document security transactions, such as purchases, sales, conversions, redemptions, or payments, using computers, accounting ledgers, or certificate records.",0.0041
"document software defects, using a bug tracking system, and report defects to software developers.",0.144
document technical functions and specifications for new or proposed content management systems.,0.0133
document technical specifications and operating standards for telecommunications equipment.,0.0153
"document, design, code, or test geographic information systems (gis) models, internet mapping solutions, or other applications.",0.0098999999999999
"draft and design layout of equipment, materials, and workspace to illustrate maximum efficiency using drafting tools and computer.",0.0022
draft detailed dimensional drawings and design layouts for projects and to ensure conformance to specifications.,0.0045
"draft or proofread judicial opinions, decisions, or citations.",0.0041
draft speeches for company executives and arrange interviews and other forms of contact for them.,0.0218
"draw charts and graphs, using computer spreadsheets, to illustrate technical reports.",0.0147999999999999
draw conclusions or make predictions based on data summaries or statistical analyses.,0.0076
"draw rough and detailed scale plans for foundations, buildings, and structures, based on preliminary concepts, sketches, engineering calculations, specification sheets, and other data.",0.006
drill holes and install mounting brackets and hangers into floor and walls of building.,0.0019
edit and submit protocols and other required research documentation.,0.0148999999999999
"edit broadcast material electronically, using computers.",0.0036
"edit films and videotapes to insert music, dialogue, and sound effects, to arrange films into sequences, and to correct errors, using editing equipment.",0.0046999999999999
"edit graphics and photos, using pixel or bitmap editing, airbrushing, masking, or image retouching.",0.0146
"edit instructional materials, such as books, simulation exercises, lesson plans, instructor guides, and tests.",0.1104
edit manuscripts for professional journals.,0.0548
edit news material to ensure that it fits within available time or space.,0.0041
edit or assist in editing videos for broadcast.,0.0125
"edit or rewrite existing copy as necessary, and submit copy for approval by supervisor.",0.5232
"edit video for broadcast productions, including non-linear editing.",0.0063999999999999
edit videotapes by erasing and removing portions of programs and adding video or sound as required.,0.005
"edit, standardize, or make changes to material prepared by other writers or establishment personnel.",0.9113
"educate and counsel patients on contact lens care, visual hygiene, lighting arrangements and safety factors.",0.0092
"educate athletes or coaches on techniques to improve athletic performance, such as heart rate monitoring, recovery techniques, hydration strategies, or training limits.",0.0077
"educate clients or community members about mental or physical illness, abuse, medication, or available community resources.",0.0111
educate customers on energy efficiency or answer questions on topics such as the costs of running household appliances or the selection of energy efficient appliances.,0.0033
"educate healthcare workers, patients, and the public about infectious and communicable diseases, including disease transmission and prevention.",0.012
"educate or advise clients on animal health care, nutrition, or behavior problems.",0.0291
"educate patients about diagnoses, prognoses, or treatments.",0.0661
educate patients about health care management.,0.0091
educate patients about maintenance and promotion of healthy vision.,0.015
"educate patients about self-management of acute or chronic illnesses, tailoring instructions to patients' individual circumstances.",0.0242
"educate patients and family members about mental health and medical conditions, preventive health measures, medications, or treatment plans.",0.0602
"educate patients and their families about their conditions and teach appropriate disease management techniques, such as breathing exercises or the use of medications or respiratory equipment.",0.013
"educate patients on topics such as meditation, ergonomics, stretching, exercise, nutrition, the healing process, breathing, and relaxation techniques.",0.0018
"educate physicians, students, and other personnel in medical laboratory professions such as medical technology, cytotechnology, and histotechnology.",0.0017
"educate the public about health issues or enforce health legislation to prevent disease, to promote health, or to help people understand health protection procedures and regulations.",0.0046
"electronically sort and compile text and numerical data, retrieving, updating, and merging documents as required.",0.0073999999999999
emphasize product features based on analyses of customers' needs and on technical knowledge of product capabilities and limitations.,0.0029
employ financial models to develop solutions to financial problems or to assess the financial or capital impact of transactions.,0.0166
"encourage clients to express their feelings and discuss what is happening in their lives, helping them to develop insight into themselves or their relationships.",0.0815
encourage individuals and family members to develop and use skills and strategies for confronting their problems in a constructive manner.,0.0751
encrypt data transmissions and erect firewalls to conceal confidential information as it is being transmitted and to keep out tainted digital transfers.,0.0111
