task,directive,feedback_loop,learning,none,not_classified,task_iteration,validation
"conduct research that tests or analyzes the feasibility, design, operation, or performance of equipment, components, or systems.",,,,,1.0,,
"conduct research to extend mathematical knowledge in traditional areas, such as algebra, geometry, probability, and logic.",0.10596745027124774,0.007956600361663653,0.0054249547920434,0.29873417721518986,,0.5298372513562387,0.052079566003616636
conduct research to gather information about survey topics.,0.63125,0.04583333333333333,0.04583333333333333,0.19166666666666668,,0.04166666666666666,0.04375
conduct research to generate new knowledge that can be used to address learning and behavior issues.,0.6949152542372882,,,,0.3050847457627119,,
"conduct research to identify the goals, net worth, history of charitable donations, or other data related to potential donors, potential investors, or general donor markets.",0.8933333333333333,,,,0.10666666666666667,,
"conduct research, along with life scientists, chemists, and medical scientists, on the engineering aspects of the biological systems of humans and animals.",0.6811594202898551,,,,0.3188405797101449,,
"conduct research, compile data, and prepare papers for consideration and presentation by executives, committees, and boards of directors.",0.8114754098360656,,,0.05191256830601093,0.043715846994535526,0.09289617486338798,
"conduct searches to find needed information, using such sources as the internet.",0.8432187381941821,0.024178315073668303,0.05817907064601435,0.03966754816773706,,0.01662259161314696,0.018133736305251228
"conduct seminars or workshops on financial planning topics, such as retirement planning, estate planning, or the evaluation of severance packages.",,,,,1.0,,
conduct social research.,0.5384615384615384,,,,0.4615384615384615,,
conduct statistical analyses to quantify risk using statistical analysis software or econometric models.,0.8214285714285714,,,,0.17857142857142858,,
"conduct surveys and collect data, using methods such as interviews, questionnaires, focus groups, market analysis surveys, public opinion polls, literature reviews, and file reviews.",0.7058823529411765,,,0.19607843137254904,0.09803921568627452,,
conduct testing to determine functionality or optimization or to establish limits of photonics systems or components.,,,,,1.0,,
"conduct threat or vulnerability analyses to determine probable frequency, criticality, consequence, or severity of natural or man-made disasters or criminal activity on the organization's profitability or delivery of products or services.",0.7535211267605634,,,0.06690140845070422,0.02112676056338028,0.06690140845070422,0.0915492957746479
"conduct, or oversee the conduct of, chemical, physical, and biological water quality monitoring or sampling to ensure compliance with water quality standards.",0.71875,,,,0.28125,,
"confer with board members, organization officials, or staff members to discuss issues, coordinate activities, or resolve problems.",0.8270676691729322,,,,0.17293233082706766,,
confer with clients about their medical histories and problems with stress or pain to determine how massage will be most helpful.,,,,,1.0,,
confer with clients regarding the nature of the information processing or computation needs a computer program is to address.,0.45179975175837817,0.03930492345883326,0.17170045510964005,0.2420355812991312,,0.08729830368225072,0.007860984691766652
"confer with clients to determine objectives, budget, background information, and presentation approaches, styles, and techniques.",0.34782608695652173,,,0.32608695652173914,0.32608695652173914,,
"confer with clients to develop strategies for their careers, and to explain actions taken on their behalf.",0.4615384615384615,,,,0.2948717948717949,0.2435897435897436,
confer with clients to obtain and provide information when claims are made on a policy.,0.7428571428571429,,,,0.2571428571428571,,
confer with clients to provide marketing or technical advice.,0.6153846153846154,,,,0.3846153846153847,,
"confer with clients, editors, writers, art directors, and other interested parties regarding the nature and content of artwork to be produced.",0.7872340425531915,,,,0.2127659574468085,,
"confer with company officials to develop methods and procedures to increase sales, expand markets, and promote business.",0.7058823529411765,,,,0.29411764705882354,,
confer with customers and engineers to assess equipment needs and to determine system requirements.,0.4473684210526316,,,,0.5526315789473685,,
"confer with customers by telephone or in person to determine reasons for overdue payments and to review the terms of sales, service, or credit contracts.",0.7045454545454546,,,,0.29545454545454547,,
"confer with customers by telephone or in person to provide information about products or services, take or enter orders, cancel accounts, or obtain details of complaints.",0.6501141552511416,0.09646118721461187,0.0502283105022831,0.1632420091324201,,0.027968036529680357,0.011986301369863013
"confer with customers or supervising personnel to address questions, problems, or requests for service or equipment.",,,,,1.0,,
confer with customers to assess customer needs or obtain feedback.,0.5016611295681063,0.07308970099667775,,0.29568106312292364,0.06976744186046512,0.059800664451827246,
confer with customers to determine how to tailor materials to their needs.,0.7037037037037037,,,,0.2962962962962962,,
confer with customers to determine the nature of malfunctions.,,,,,1.0,,
confer with customers to determine the nature of problems or to explain repairs.,,,,,1.0,,
confer with customers to determine their service requirements and travel preferences.,0.7916666666666665,,,,0.20833333333333337,,
confer with customers to obtain descriptions of vehicle problems and to discuss work to be performed and future repair requirements.,,,,,1.0,,
"confer with customers, supervisors, contractors, or other personnel to exchange information or to resolve problems.",0.7419354838709676,,,,0.25806451612903225,,
confer with engineering staff and consult specifications to evaluate interface between hardware and software and operational and performance requirements of overall system.,,,,,1.0,,
"confer with establishment personnel, vendors, or customers to coordinate production or shipping activities and to resolve complaints or eliminate delays.",,,,,1.0,,
confer with information technology specialists to develop computer applications for genetic data analysis.,,,,,1.0,,
"confer with management or development teams to prioritize needs, resolve conflicts, develop content criteria, or choose solutions.",,,,,1.0,,
"confer with managerial or technical personnel, other departments, or contractors to resolve problems or to coordinate activities.",0.6590909090909091,,,,0.3409090909090909,,
confer with marketing and sales departments to define client requirements and expectations.,0.8431372549019608,,,,0.15686274509803919,,
confer with potential customers regarding equipment needs and advise customers on types of equipment to purchase.,0.8695652173913043,,,,0.13043478260869565,,
confer with producers and directors concerning layout or editing approaches needed to increase dramatic or entertainment value of productions.,0.41666666666666674,,,,0.5833333333333334,,
"confer with producers, performers, and others to determine and achieve the desired sound for a production, such as a musical recording or a film.",0.5555555555555556,,,,0.4444444444444444,,
confer with production or support personnel to produce or coordinate production of advertisements or promotions.,0.88,,,,0.12,,
confer with project personnel to identify and resolve problems.,,,,,1.0,,
"confer with realtors, lending institution personnel, buyers, sellers, contractors, surveyors, and courthouse personnel to exchange title-related information or to resolve problems.",,,,,1.0,,
"confer with scientists or engineers to conduct analyses of research projects, interpret test results, or develop nonstandard tests.",,,,,1.0,,
"confer with staff, users, and management to establish requirements for new systems or modifications.",0.7647058823529411,,,,0.2352941176470588,,
"confer with supervisory personnel, owners, contractors, or design professionals to discuss and resolve matters, such as work procedures, complaints, or construction problems.",0.7164179104477612,,,,0.2835820895522388,,
"confer with systems analysts, engineers, programmers and others to design system and to obtain information on project limitations and capabilities, performance requirements and interfaces.",0.4375,,,0.17613636363636365,0.125,0.2613636363636364,
"confer with technical directors, managers, crew members, and writers to discuss details of production, such as photography, script, music, sets, and costumes.",0.5551020408163265,0.23673469387755103,,,0.04081632653061225,0.1673469387755102,
confer with traders to identify and communicate risks associated with specific trading strategies or positions.,0.8275862068965517,,,,0.1724137931034483,,
"confer with users to analyze, configure, or troubleshoot applications.",0.7413793103448276,,,,0.2586206896551724,,
configure security settings or access permissions for groups or individuals.,0.6879478827361564,0.010423452768729642,0.011726384364820848,0.1771986970684039,,0.020846905537459284,0.09185667752442996
configure servers to meet functional specifications.,0.5376549094375596,0.2526215443279314,0.06434699714013346,0.07816968541468065,,0.04718779790276453,0.020019065776930408
"consult sources such as rate books, manuals, or insurance company representatives to determine specific charges or information such as rules, regulations, or government tax and tariff information.",0.9333333333333331,,,,0.06666666666666667,,
"consult with advertising agencies or staff to arrange promotional campaigns in all types of media for products, organizations, or individuals.",0.7380952380952381,,,,0.261904761904762,,
consult with and assist computer operators or system analysts to define and resolve problems in running computer programs.,0.31856540084388185,0.05063291139240507,0.15822784810126586,0.3628691983122363,,0.05485232067510549,0.05485232067510549
consult with clients after sales or contract signings to resolve problems and to provide ongoing support.,0.49206349206349204,,,0.2857142857142857,0.2222222222222222,,
consult with customers about software system design and maintenance.,0.48484848484848475,,0.2222222222222222,,0.29292929292929293,,
"consult with customers or other departments on project status, proposals, or technical issues, such as software system design or maintenance.",,,,,1.0,,
"consult with customers to determine objectives and requirements for events such as meetings, conferences, and conventions.",,,,,1.0,,
consult with end users regarding problems in accessing electronic content.,0.8947368421052632,,,,0.10526315789473684,,
consult with multiple stakeholders to define requirements and implement online features.,0.4988235294117647,0.04352941176470588,0.18352941176470586,0.13294117647058823,,0.12352941176470589,0.01764705882352941
"consult with other health professionals to provide optimal patient care, referring patients to traditional health care professionals as necessary.",,,,,1.0,,
"consult with other professionals, agencies, or universities to discuss therapies, treatments, counseling resources or techniques, and to share occupational information.",,,,,1.0,,
"consult with researchers to analyze problems, recommend technology-based solutions, or determine computational strategies.",,,,,1.0,,
"consult with users, administrators, and engineers to identify business and technical requirements for proposed system modifications or technology purchases.",,,,,1.0,,
"consult with users, management, vendors, and technicians to assess computing needs and system requirements.",0.5034013605442177,,0.2108843537414966,0.14285714285714285,0.14285714285714285,,
"consult with users, management, vendors, and technicians to determine computing needs and system requirements.",0.4307692307692308,,0.19230769230769237,0.2076923076923077,0.16923076923076924,,
"consult with writers, producers, or actors about script changes or ""workshop"" scripts, through rehearsal with writers and actors to create final drafts.",0.375,,,,0.2361111111111111,0.38888888888888895,
contact borrowers with delinquent accounts to obtain payment in full or to negotiate repayment plans.,0.8055555555555556,,,,0.19444444444444448,,
contact businesses or civic establishments to arrange to exhibit and sell merchandise.,0.8333333333333335,,,,0.16666666666666663,,
"contact businesses or private individuals by telephone to solicit sales for goods or services, or to request donations for charitable causes.",0.718840579710145,,,0.23478260869565218,0.0463768115942029,,
"contact clients in person, by phone, or in writing to ensure they have completed required or recommended actions.",0.6129032258064516,,,0.3225806451612903,0.06451612903225806,,
contact clients periodically to determine any changes in their financial status.,0.6666666666666665,,,,0.33333333333333326,,
"contact customers by mail, telephone, or in person concerning acceptance or rejection of applications.",0.7419354838709676,,,,0.25806451612903225,,
contact customers to obtain or relay account information.,0.8555555555555556,,,,0.14444444444444446,,
contact customers to persuade them to purchase merchandise or services.,0.5579710144927537,,,0.2753623188405797,0.16666666666666663,,
contact customers to respond to inquiries or to notify them of claim investigation results or any planned adjustments.,0.7297297297297297,,,,0.2702702702702703,,
contact job applicants to inform them of the status of their applications.,0.6868686868686867,,,0.1767676767676768,0.05555555555555555,0.08080808080808081,
contact new or existing customers to discuss how specific products or services can meet their needs.,0.8171632289279348,0.020626432391138275,0.01680672268907563,0.11051693404634583,,0.029539088362617774,0.005347593582887699
contact organizations to explain services and facilities offered.,0.8522727272727273,,,,0.1477272727272727,,
"contact prospective customers to determine customer needs, present information, or explain available services.",0.77988614800759,0.022770398481973438,,0.14990512333965844,0.015180265654648957,0.03225806451612903,
contact prospective customers to present information and explain available services.,0.8562223117196939,0.011276681433749497,0.009262988320579944,0.09625453080950465,0.002416431735803463,0.02456705598066854,
"contact regular and prospective customers to demonstrate products, explain product features, and solicit orders.",0.75,,,,0.25,,
"contribute to the compilation, organization, and production of protocols, clinical study reports, regulatory submissions, or other controlled documentation.",0.854054054054054,,,,0.05945945945945946,0.08648648648648649,
"converse with customer to determine destination, mode of transportation, travel dates, financial considerations, and accommodations required.",0.7307692307692306,,,,0.2692307692307692,,
convert video and audio recordings into digital formats for editing or archiving.,0.9032258064516128,,,,0.0967741935483871,,
coordinate activities with other departments to ensure that services are provided in an efficient and timely manner.,0.8666666666666667,,,,0.13333333333333333,,
coordinate activities with other supervisory personnel or with other work units or departments.,,,,,1.0,,
coordinate appointments to show homes to prospective buyers.,0.8256880733944955,,,0.08715596330275228,0.08715596330275228,,
"coordinate communication between patients, family members, medical staff, administrative staff, or regulatory agencies.",0.75,,,,0.25,,
coordinate due diligence processes and the negotiation or execution of purchase or sale agreements.,0.7878787878787878,,,,0.11255411255411256,0.09956709956709958,
"coordinate front-office activities of hotels or motels, and resolve problems.",0.8518518518518519,,,,0.1481481481481481,,
coordinate implementation of computer system plan with establishment personnel and outside vendors.,0.6015037593984962,0.14661654135338342,0.043859649122807015,0.12280701754385964,,0.06015037593984962,0.02506265664160401
coordinate or maintain office tracking systems for correspondence or follow-up actions.,0.7037037037037037,,,,0.2962962962962962,,
"coordinate or participate in promotional activities or trade shows, working with developers, advertisers, or production managers, to market products or services.",,,,,1.0,,
"coordinate or perform activities associated with shipping, receiving, distribution, or transportation.",0.7972027972027972,,,,0.2027972027972028,,
"coordinate property closings, overseeing signing of documents and disbursement of funds.",0.9,,,,0.1,,
"coordinate sales or other promotional strategies with merchandising, operations, or inventory control staff to ensure product catalogs are current, accurate, and organized for best findability against user intent.",0.9624060150375939,,,,0.03759398496240601,,
"coordinate services for events, such as accommodation and transportation for participants, facilities, catering, signage, displays, special needs requirements, printing and event security.",0.8387096774193549,,,,0.16129032258064516,,
"coordinate the activities of writers, directors, managers, and other personnel throughout the production process.",0.5874125874125874,0.1853146853146853,,,0.055944055944055944,0.17132867132867133,
"coordinate with developers to optimize web site architecture, server configuration, or page construction for search engine consumption and optimal visibility.",0.7586206896551724,,,,0.24137931034482762,,
"coordinate with outside staffing agencies to secure temporary employees, based on departmental needs.",,,,,1.0,,
coordinate work activities with other construction project activities.,0.68,,,,0.32,,
"copy or summarize recorded documents, such as mortgages, trust deeds, and contracts, that affect property titles.",0.875,,,,0.125,,
correct errors by making appropriate changes and rechecking the program to ensure that the desired results are produced.,0.25146198830409355,0.23694293204275055,0.013107481347045775,0.22141560798548088,,0.23391812865497078,0.043153861665658405
"correspond with online customers via electronic mail, telephone, or other electronic messaging to address questions or complaints about products, policies, or shipping methods.",0.7428571428571429,,,,0.2571428571428571,,
"counsel and provide guidance to students regarding personal, academic, vocational, or behavioral issues.",0.39583333333333326,,,,0.6041666666666665,,
"counsel clients and patients in individual and group sessions to help them overcome dependencies, recover from illness, and adjust to life.",,,,,1.0,,
"counsel clients on personal and family financial problems, such as excessive spending or borrowing of funds.",0.5229357798165137,,,0.1651376146788991,0.3119266055045872,,
"counsel clients or patients, individually or in group sessions, to assist in overcoming dependencies, adjusting to life, or making changes.",,0.25396825396825395,0.33333333333333326,,0.41269841269841273,,
"counsel employees in work-related activities, personal growth, or career development.",,,,,1.0,,
"counsel individuals and groups on basic rules of good nutrition, healthy eating habits, and nutrition monitoring to improve their quality of life.",0.375,,0.484375,,0.140625,,
"counsel individuals and groups regarding problems, such as stress, substance abuse, and family situations, to modify behavior or to improve personal, social, and vocational adjustment.",,,,,1.0,,
"counsel individuals to help them understand and overcome personal, social, or behavioral problems affecting their educational or vocational situations.",,,,,1.0,,
"counsel patients about drug regimens and possible side effects or interactions with other substances such as food supplements, over-the-counter (otc) medications, or herbal remedies.",,,,,1.0,,
"counsel patients about nutrition, exercise, sleeping habits, stress management, or other matters.",,,,,1.0,,
"counsel students regarding educational issues, such as course and program selection, class scheduling and registration, school adjustment, truancy, study habits, and career planning.",0.6388888888888888,,,,0.36111111111111105,,
counsel workers about job and career-related issues.,0.4375,,0.19791666666666663,0.1875,0.17708333333333337,,
create and enforce database development standards.,0.65625,,,,0.34375,,
"create and maintain accessible, retrievable computer archives and databases, incorporating current advances in electronic information storage technology.",0.704225352112676,,,,0.29577464788732394,,
"create business intelligence tools or systems, including design of related databases, spreadsheets, or outputs.",0.8163771712158809,0.03722084367245657,,0.04466501240694789,0.034739454094292806,0.06699751861042183,
create client presentations of plan details.,0.7272727272727273,,,,0.2727272727272727,,
create content strategies for digital media.,0.7672413793103449,,,,0.09482758620689656,0.1379310344827586,
create custom illustrations or other graphic elements.,0.7557251908396947,,,,0.010178117048346057,0.2340966921119593,
create data management or error-checking procedures and user manuals.,0.7419354838709676,,,,0.25806451612903225,,
"create data records for use in describing and analyzing social patterns and processes, using photography, videography, and audio recordings.",0.8831168831168832,,,,0.11688311688311687,,
"create debt management plans, spending plans, or budgets to assist clients to meet financial goals.",0.6075949367088608,,,,0.3924050632911392,,
"create finished art work as decoration, or to elucidate or substitute for spoken or written messages.",0.7226107226107226,,,,0.02564102564102564,0.2517482517482518,
create or implement metadata processes and frameworks.,0.847457627118644,,,0.07627118644067797,0.07627118644067797,,
"create or implement security standards, policies, and procedures.",0.5333333333333333,,,,0.46666666666666656,,
create or maintain database of customer accounts.,0.7564102564102564,,,0.20512820512820512,0.038461538461538464,,
create or modify web-based bioinformatics tools.,,,,,1.0,,
"create photographic recordings of information, using equipment.",0.9420289855072465,,,,0.057971014492753624,,
"create schematics and physical layouts of integrated microelectromechanical systems (mems) components or packaged assemblies consistent with process, functional, or package constraints.",,,,,1.0,,
create searchable indices for web page content.,0.8704318936877077,,,0.08637873754152822,0.04318936877076411,,
"create sketches, profiles, or likenesses of posed subjects or photographs, using any combination of freehand drawing, mechanical assembly kits, and computer imaging.",,,,,1.0,,
"create supporting documentation, such as metadata and diagrams of entity relationships, business processes, and process flow.",0.7362514029180696,0.020202020202020204,0.0920314253647587,0.07631874298540965,,0.05723905723905724,0.01795735129068463
"create visual representations of geospatial data using complex procedures, such as analytical modeling, three-dimensional renderings, or plot creation.",0.6285714285714284,,,,0.37142857142857144,,
"create, analyze, report, convert, or transfer data, using specialized applications program software.",0.8346686088856518,,0.012381646030589949,0.0946831755280408,0.014566642388929352,0.04369992716678805,
"create, maintain, and enter information into databases.",0.8205673758865248,0.04042553191489362,,0.09290780141843973,0.009219858156028368,0.03687943262411348,
"create, populate, or maintain databases for tracking validation activities, test results, or validated systems.",0.6172839506172839,,,,0.38271604938271603,,
"customize insurance programs to suit individual customers, often covering a variety of risks.",0.9,,,,0.1,,
cut and edit film or tape to integrate component parts into desired sequences.,0.6477272727272727,,,,0.1477272727272727,0.20454545454545456,
debug robotics programs.,0.27058823529411763,0.5294117647058824,,,0.2,,
decide whether baggage that triggers alarms should be searched or should be allowed to pass through.,0.8888888888888888,,,,0.1111111111111111,,
decline excessive risks.,0.5714285714285714,,,,0.4285714285714285,,
"define and analyze objectives, scope, issues, or organizational impact of information systems.",0.8947368421052632,,,,0.10526315789473684,,
"define data requirements and gather and validate information, applying judgment and statistical tests.",0.8105263157894737,,,,0.18947368421052638,,
define or recommend model specifications or data collection methods.,0.6333333333333333,,,,0.3666666666666666,,
define the goals of the system and devise flow charts and diagrams describing logical operational steps of programs.,0.4146825396825397,0.01984126984126984,0.03869047619047619,0.29365079365079366,0.008928571428571428,0.22420634920634921,
"deliver prepared sales talks, reading from scripts that describe products or services, to persuade potential customers to purchase a product or service or to make a donation.",,,,,1.0,,
"demonstrate database technical functionality, such as performance, security and reliability.",0.391812865497076,0.05263157894736842,0.26900584795321636,0.11695906432748536,,0.049707602339181284,0.11988304093567251
"demonstrate or explain products, methods, or services to persuade customers to purchase products or use services.",0.8068181818181818,,,,0.19318181818181818,,
"describe artifacts' physical properties or attributes, such as the materials from which artifacts are made and their size, shape, function, and decoration.",,,,,1.0,,
describe menu items to customers or suggest products that might appeal to them.,0.9117647058823528,,,,0.08823529411764706,,
"describe merchandise and explain use, operation, and care of merchandise to customers.",0.7283950617283951,,0.2098765432098765,,0.06172839506172839,,
"design and apply bioinformatics algorithms including unsupervised and supervised machine learning, dynamic programming, or graphic algorithms.",0.6923076923076923,,,,0.3076923076923077,,
design and create special programs for tasks such as statistical analysis and data entry and cleaning.,0.6721991701244814,0.035269709543568464,,0.23236514522821575,0.014522821576763484,0.04564315352697095,
"design and develop computer hardware and support peripherals, including central processing units (cpus), support logic, microprocessors, custom integrated circuits, and printers and disk drives.",,,,,1.0,,
"design and direct nuclear research projects to discover facts, to test or modify theoretical models, or to develop new theoretical models or new uses for current models.",0.1281296023564065,,,0.3136966126656848,0.016200294550810016,0.5007363770250368,0.04123711340206185
design and implement warehouse database structures.,0.5036496350364964,0.18248175182481752,,0.10948905109489053,0.072992700729927,0.13138686131386862,
"design and implement web site security measures, such as firewalls or message encryption.",0.6486486486486487,,,,0.35135135135135137,,
"design and produce displays and materials that can be used to decorate windows, interior displays, or event locations such as streets and fairgrounds.",,,,,1.0,,
design and validate clinical databases including designing or testing logic checks.,,,,,1.0,,
design computer simulations to model physical data so that it can be better understood.,0.34782608695652173,,,0.2608695652173913,0.11594202898550725,0.2753623188405797,
"design custom clothing and accessories for individuals, retailers, or theatrical, television, or film productions.",0.5789473684210527,,,,,0.42105263157894735,
"design customer interface of online storefront, using web programming or e-commerce software.",0.7333333333333333,,,,0.14444444444444446,0.12222222222222219,
"design database applications, such as interfaces, data transfer mechanisms, global temporary tables, data partitions, and function-based indexes to enable efficient access of the generic database structure.",0.6542056074766355,0.07102803738317758,0.03177570093457944,0.13084112149532706,0.007476635514018693,0.10467289719626169,
design databases such as mutagenesis libraries.,0.8,,,,0.2,,
"design databases to support business applications, ensuring system scalability, security, performance and reliability.",0.5425685425685426,0.1414141414141414,0.06204906204906205,0.10822510822510821,0.015873015873015872,0.12987012987012983,
"design electronic components, software, products, or systems for commercial, industrial, medical, military, or scientific applications.",0.7,0.11666666666666665,,0.10555555555555556,0.07777777777777778,,
"design forms for receiving, processing, or tracking data.",0.7894736842105263,,,,0.21052631578947367,,
design graphics for studio productions.,0.6875,,,,0.3125,,
"design information storage and retrieval systems and develop procedures for collecting, organizing, interpreting, and classifying information.",0.840650406504065,,0.055284552845528454,0.04552845528455284,0.01951219512195122,0.03902439024390244,
design instructional aids for stand-alone or instructor-led classroom or online use.,0.8076923076923077,,,,0.19230769230769237,,
"design learning products, including web-based aids or electronic performance support systems.",0.7941176470588235,,,,0.20588235294117646,,
"design or conduct follow-up experimentation, based on generated data, to meet established process objectives.",,,,,1.0,,
design or develop automated testing tools.,0.6906957250628668,0.10310142497904443,0.01760268231349539,0.13160100586756077,,0.041911148365465216,0.015088013411567479
"design or develop software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.",0.53125,,,0.19375,0.075,0.2,
design or implement web-based tools for querying large-scale biological databases.,0.6388888888888888,,,,0.36111111111111105,,
design research projects that apply valid scientific techniques and use information obtained from baselines or historical data to structure uncompromised and efficient analyses.,0.5373134328358209,,,0.2388059701492537,0.22388059701492538,,
"design robotic systems, such as automatic vehicle control, autonomous vehicles, advanced displays, advanced sensing, robotic platforms, computer vision, or telematics systems.",,,,,1.0,,
"design security policies, programs, or practices to ensure adequate security relating to issues such as protection of assets, alarm response, and access card use.",0.5806451612903226,,,,0.41935483870967744,,
"design silver articles, such as jewelry and serving pieces.",0.5,,,,0.06818181818181818,0.4318181818181818,
"design software to control robotic systems for applications, such as military defense or manufacturing.",0.52991452991453,0.15384615384615383,,,0.08547008547008547,0.2307692307692308,
"design, build, or maintain web sites, using authoring or scripting languages, content creation tools, management tools, and digital media.",0.6699522406259526,0.10273346204654,0.007011482572909257,0.08464586932222336,,0.13281170612742607,0.002845239304948684
"design, configure, and test computer hardware, networking software and operating system software.",,,,,1.0,,
"design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.",0.5260966129927818,0.0419211549139367,0.026096612992781786,0.21016102165463632,,0.1890616324264297,0.006662965019433647
"design, develop, select, test, implement, and evaluate new or modified informatics solutions, data structures, and decision-support mechanisms to support patients, health care professionals, and their information management and human-computer and human-technology interactions within health care contexts.",0.7184466019417477,,,,0.2815533980582524,,
"design, implement, or maintain fraud detection tools or procedures.",,,,,1.0,,
"design, implement, or operate comprehensive data warehouse systems to balance optimization of data access with batch loading and resource utilization factors, according to customer requirements.",0.48484848484848475,,,,0.5151515151515152,,
"design, integrate, or test photonics systems or components.",,,,,1.0,,
"design, plan, organize, or direct orientation and training programs for employees or customers.",,,,,1.0,,
"design, use, or maintain databases and software applications, such as geographic information systems (gis) mapping and artificial intelligence tools.",0.6283185840707964,,,0.1592920353982301,0.21238938053097342,,
"determine a published or broadcasted story's emphasis, length, and format and organize material accordingly.",0.95,,,,0.05,,
"determine and certify the eligibility of prospective tenants, following government regulations.",,,,,1.0,,
determine and set product prices.,0.8888888888888888,,,,0.1111111111111111,,
"determine campaign strategies for media advertising, positions on issues, and public appearances.",,,,,1.0,,
"determine commercial, industrial, scientific, or other uses for electro-optical applications or devices.",,,,,1.0,,
determine data collection methods to be employed in research projects or surveys.,0.7121212121212122,,,,0.2878787878787879,,
"determine desired images and picture composition, selecting and adjusting subjects, equipment, and lighting to achieve desired effects.",0.8961424332344214,,,,0.02373887240356084,0.08011869436201781,
determine efficient and cost-effective methods of moving goods from one location to another.,0.6428571428571429,,,,0.35714285714285715,,
"determine existence and amount of liability according to current laws, administrative and judicial precedents, and available evidence.",0.6643598615916955,,0.06228373702422145,0.0588235294117647,0.01038062283737024,0.13494809688581316,0.06920415224913495
determine guidelines that specify which source material is acceptable for use.,0.8461538461538461,,,,0.15384615384615383,,
determine labor requirements for dispatching workers to construction sites.,0.782608695652174,,,,0.21739130434782608,,
determine location for product listings to maximize exposure to online traffic.,0.9104477611940298,,,,0.08955223880597014,,
determine packaging requirements.,0.8421052631578947,,,,0.15789473684210525,,
"determine schedules, sequences, and assignments for work activities, based on work priority, quantity of equipment, and skill of personnel.",,,,,1.0,,
"determine size and arrangement of illustrative material and copy, and select style and size of type.",0.8571428571428571,,,,0.14285714285714285,,
"determine sources of web page or server problems, and take action to correct such problems.",0.3744922826969943,0.39073923639317626,0.06580016246953696,0.11995667479014353,,0.03601408069320336,0.012997562956945572
"determine supplementary virtual features, such as currency, item catalog, menu design, and audio direction.",0.7267080745341616,0.06566104702750665,0.020408163265306124,0.08695652173913043,0.011535048802129548,0.08873114463176575,
"determine which products should be featured in advertising, the advertising medium to be used, or when the ads should be run.",0.7777777777777779,,,,0.2222222222222222,,
"determine which topics to research, or pursue research topics specified by clients or employers.",,,,,1.0,,
"develop advertising campaigns for a wide range of clients, working with an advertising agency's creative director and art director to determine the best way to present advertising information.",0.8333333333333335,,,,0.16666666666666663,,
develop an understanding of customers' needs and take actions to ensure that such needs are met.,0.6046511627906976,,,0.18604651162790697,0.09302325581395349,0.11627906976744183,
develop an understanding of fields to which statistical methods are to be applied to determine whether methods and results are appropriate.,0.6388888888888888,,,,0.36111111111111105,,
"develop and direct software system testing and validation procedures, programming, and documentation.",0.6655003498950315,0.09353860508514114,0.01959412176347096,0.14462327968276184,,0.042687193841847444,0.034056449731747145
"develop and distribute newsletters, brochures, or other printed materials to share information with patients or medical staff.",0.703125,,,,0.296875,,
develop and document database architectures.,0.4809160305343512,0.05725190839694656,0.16030534351145037,0.11450381679389311,0.03435114503816794,0.15267175572519084,
develop and document style guidelines for web site content.,0.8222222222222222,,,,0.07777777777777778,0.1,
"develop and implement data extraction procedures from other systems, such as administration, billing, or claims.",0.7840236686390533,0.07396449704142012,,0.05029585798816569,0.029585798816568046,0.062130177514792904,
develop and implement policies and procedures for the operation of a department or establishment.,,,,,1.0,,
develop and implement research quality control procedures.,0.3896103896103897,,,,0.2207792207792208,,0.3896103896103897
develop and implement solutions for network problems.,0.5405405405405406,0.2972972972972973,,,0.16216216216216217,,
"develop and implement technical project management tools, such as plans, schedules, and responsibility and compliance matrices.",,,,,1.0,,
"develop and interpret organizational goals, policies, and procedures.",0.8095238095238095,,,,0.19047619047619047,,
develop and maintain client relationships.,0.4222222222222222,,,0.4888888888888889,0.08888888888888889,,
develop and maintain computer databases.,0.5304347826086957,0.20869565217391306,,0.1391304347826087,0.12173913043478261,,
"develop and maintain computerized record management systems to store and process data such as personnel activities and information, and to produce reports.",0.5726495726495726,0.1282051282051282,,0.15384615384615383,0.1452991452991453,,
develop and maintain course websites.,0.6785714285714286,,,,0.32142857142857145,,
develop and maintain media contact lists.,0.7692307692307694,,,,0.2307692307692308,,
"develop and maintain the company's corporate image and identity, which includes the use of logos and signage.",0.8137254901960784,,,,0.08169934640522875,0.1045751633986928,
develop and modify astronomy-related programs for public presentation.,0.7083333333333335,,,,0.2916666666666667,,
"develop and organize training manuals, multimedia visual aids, and other educational materials.",0.7192982456140351,,,,0.2807017543859649,,
develop and prescribe exercise programs such as off-season conditioning regimens.,,,,,1.0,,
"develop and test experimental designs, sampling techniques, and analytical methods.",0.5396825396825397,,,,0.4603174603174603,,
"develop and test theories, using information from interviews, newspapers, periodicals, case law, historical papers, polls, or statistical sources.",0.5957446808510638,,,,0.4042553191489361,,
develop application-specific software.,0.7549857549857549,0.0633903133903134,,0.11396011396011396,0.01210826210826211,0.05555555555555555,
"develop approaches to the solution of groups' problems, based on research findings in sociology and related disciplines.",0.7692307692307694,,,,0.2307692307692308,,
