task_name,pct
advise customers on import and export restrictions tariff systems insurance requirements quotas or other customsrelated matters,0
monitor or trace the location of goods,0
confer with officials in various agencies to facilitate clearance of goods through customs and quarantine,0
post bonds for the products being imported or assist clients in obtaining bonds,0
quote duty and tax rates on goods to be imported based on federal tariffs and excise taxes,0
obtain line releases for frequent shippers of lowrisk commodities highvolume entries or multiplecontainer loads,0
arrange for transportation warehousing or product distribution of imported or exported products,0
inform importers and exporters of steps to reduce duties and taxes,0
contract with freight forwarders for destination services,0
maintain relationships with customs brokers in other ports to expedite clearing of cargo,0
apply for tariff concessions or for duty drawbacks and other refunds,0
provide advice on transportation options types of carriers or shipping routes,0
prepare papers for shippers to appeal duty charges,0
suggest best methods of packaging or labeling products,0
insure cargo against loss damage or pilferage,0
develop disaster recovery plans for physical locations with critical assets such as data centers,0
test documented disaster recovery strategies and plans,0
analyze impact on and risk to essential business functions or information systems to identify acceptable recovery time periods and resource requirements,0
develop emergency management plans for recovery decision making and communications continuity of critical departmental processes or temporary shutdown of noncritical departments to ensure continuity of operation and governance,0
review existing disaster recovery crisis management or business continuity plans,0
establish maintain or test call trees to ensure appropriate communication during disaster,0
interpret government regulations and applicable codes to ensure compliance,0
conduct or oversee contingency plan integration and operation,0
write reports to summarize testing activities including descriptions of goals planning scheduling execution results analysis conclusions and recommendations,0
identify opportunities for strategic improvement or mitigation of business interruption and other risks caused by business regulatory or industryspecific change initiatives,0
create business continuity and disaster recovery budgets,0
create or administer training and awareness presentations or materials,0
maintain and update organization information technology applications and network systems blueprints,0
conduct or oversee collection of corporate intelligence to avoid fraud financial crime cyberattack terrorism and infrastructure failure,0
recommend or implement methods to monitor evaluate or enable resolution of safety operations or compliance interruptions,0
analyze corporate intelligence data to identify trends patterns or warnings indicating threats to security of people assets information or infrastructure,0
design or implement products and services to mitigate risk or facilitate use of technologybased tools and methods,0
prepare reports summarizing operational results financial performance or accomplishments of specified objectives goals or plans,0
create scenarios to reestablish operations from various types of business disruptions,0
attend professional meetings read literature and participate in training or other educational offerings to keep abreast of new developments and technologies related to disaster recovery and business continuity,0
identify individual or transaction targets to direct intelligence collection,0
create or maintain plans or other documents related to sustainability projects,0
develop sustainability project goals objectives initiatives or strategies in collaboration with other sustainability professionals,0
assess or propose sustainability initiatives considering factors such as cost effectiveness technical feasibility and acceptance,0
provide technical or administrative support for sustainability programs or issues,0
monitor or track sustainability indicators such as energy usage natural resource usage waste generation and recycling,0
research or review regulatory technical or market issues related to sustainability,0
review and revise sustainability proposals or policies,0
collect information about waste stream management or green building practices to inform decisionmakers,0
develop reports or presentations to communicate the effectiveness of sustainability initiatives,0
identify or procure needed resources to implement sustainability programs or projects,0
create marketing or outreach media such as brochures or web sites to communicate sustainability issues procedures or objectives,0
write grant applications rebate applications or project proposals to secure funding for sustainability projects,0
identify or create new sustainability indicators,0
identify or investigate violations of natural resources waste management recycling or other environmental policies,0
fill customer orders by packaging sold items and documentation for direct shipping or by transferring orders to manufacturers or thirdparty distributors,0
receive and process payments from customers using electronic transaction services,0
create manage or automate orders or invoices using order management or invoicing software,0
deliver email confirmation of completed transactions and shipment,0
correspond with online customers via electronic mail telephone or other electronic messaging to address questions or complaints about products policies or shipping methods,0
purchase new or used items from online or physical sources for resale via retail or auction web site,0
determine and set product prices,0
calculate purchase subtotals taxes and shipping costs for submission to customers,0
compose descriptions of merchandise for posting to online storefront auction sites or other shopping web sites,0
compose images of products using video or still cameras lighting equipment props or photo or video editing software,0
upload digital media such as photos video or scanned images to online storefront auction sites or other shopping web sites,0
calculate revenue sales and expenses using financial accounting or spreadsheet software,0
cancel orders based on customer requests or inventory or delivery problems,0
prepare or organize online storefront marketing material including product descriptions or subject lines optimizing content to search engine criteria,0
order or purchase merchandise to maintain optimal inventory levels,0
determine location for product listings to maximize exposure to online traffic,0
create or maintain database of customer accounts,0
promote products in online communities through weblog or discussionforum postings email marketing programs or online advertising,0
collaborate with search engine shopping specialists to place marketing content in desired online locations,0
investigate products or markets to determine areas for opportunity or viability for merchandising specific products using online or offline sources,0
maintain inventory of shipping supplies such as boxes labels tape bubble wrap loose packing materials or tape guns,0
measure and analyze web site usage data to maximize search engine returns or refine customer interfaces,0
develop or revise business plans for online business emphasizing factors such as product line pricing inventory or marketing strategy,0
disclose merchant information and terms and policies of transactions in online or offline materials,0
design customer interface of online storefront using web programming or ecommerce software,0
select and purchase technical web services such as web hosting services online merchant accounts shopping cart software payment gateway software or spyware,0
transfer digital media such as music video or software to customers via the internet,0
devise select or purchase domain name and web address,0
initiate online auctions through auction hosting sites or auction management software,0
implement security practices to preserve assets minimize liabilities or ensure customer privacy using parallel servers hardware redundancy failsafe technology information encryption or firewalls,0
investigate sources such as auctions estate sales liquidators wholesalers or trade shows for new items used items or collectibles,0
participate in online forums or conferences to stay abreast of online retailing trends techniques or security threats,0
integrate online retailing strategy with physical or catalogue retailing operations,0
create or distribute offline promotional material such as brochures pamphlets business cards stationary or signage,0
prepare examine or analyze accounting records financial statements or other financial reports to assess accuracy completeness and conformance to reporting and procedural standards,0
report to management regarding the finances of establishment,0
establish tables of accounts and assign entries to proper accounts,0
develop implement modify and document recordkeeping and accounting systems making use of current computer technology,0
compute taxes owed and prepare tax returns ensuring compliance with payment reporting or other tax requirements,0
maintain or examine the records of government agencies,0
advise clients in areas such as compensation employee health care benefits the design of accounting or data processing systems or longrange tax or estate plans,0
develop maintain and analyze budgets preparing periodic reports that compare budgeted costs to actual costs,0
provide internal and external auditing services for businesses or individuals,0
analyze business operations trends costs revenues financial commitments and obligations to project future revenues and expenses or to provide advice,0
advise management about issues such as resource utilization tax strategies and the assumptions underlying budget forecasts,0
represent clients before taxing authorities and provide support during litigation involving financial issues,0
prepare forms and manuals for accounting and bookkeeping personnel and direct their work activities,0
appraise evaluate and inventory real property and equipment recording information such as the description value and location of property,0
survey operations to ascertain accounting needs and to recommend develop or maintain solutions to business and financial problems,0
serve as bankruptcy trustees or business valuators,0
collect and analyze data to detect deficient controls duplicated effort extravagance fraud or noncompliance with laws regulations and management policies,0
prepare detailed reports on audit findings,0
supervise auditing of establishments and determine scope of investigation required,0
report to management about asset utilization and audit results and recommend changes in operations and financial activities,0
inspect account books and accounting systems for efficiency effectiveness and use of accepted accounting procedures to record transactions,0
examine records and interview workers to ensure recording of transactions and compliance with laws and regulations,0
examine and evaluate financial and information systems recommending controls to ensure system reliability and data integrity,0
review data about material assets net worth liabilities capital stock surplus income and expenditures,0
confer with company officials about financial and regulatory matters,0
examine whether the organizations objectives are reflected in its management activities and whether employees understand the objectives,0
prepare analyze and verify annual reports financial statements and other records using accepted accounting and statistical procedures to assess financial condition and facilitate financial planning,0
inspect cash on hand notes receivable and payable negotiable securities and canceled checks to confirm records are accurate,0
examine inventory to verify journal and ledger entries,0
direct activities of personnel engaged in filing recording compiling and transmitting financial records,0
conduct preimplementation audits to determine if systems and programs under development will work as planned,0
audit payroll and personnel records to determine unemployment insurance premiums workers compensation coverage liabilities and compliance with tax laws,0
evaluate taxpayer finances to determine tax liability using knowledge of interest and discount rates annuities valuation of stocks and bonds and amortization valuation of depletable assets,0
review taxpayer accounts and conduct audits onsite by correspondence or by summoning taxpayer to office,0
produce uptotheminute information using internal computer systems to allow management to base decisions on actual not historical data,0
examine records tax returns and related documents pertaining to settlement of decedents estate,0
determine taxability and value of properties using methods such as field inspection structural measurement calculation sales analysis market trend studies and income and expense analysis,0
inspect properties considering factors such as market value location and building or replacement costs to determine appraisal value,0
explain assessed values to property owners and defend appealed assessments at public hearings,0
prepare and maintain current data on each parcel assessed including maps of boundaries inventories of land and structures property characteristics and any applicable exemptions,0
establish uniform and equitable systems for assessing all classes and kinds of property,0
inspect new construction and major improvements to existing structures to determine values,0
write and submit appraisal and tax reports for public record,0
complete and maintain assessment rolls that show the assessed values and status of all property in a municipality,0
analyze trends in sales prices construction costs and rents to assess property values or determine the accuracy of assessments,0
review information about transfers of property to ensure its accuracy checking basic information on buyers sellers and sales prices and making corrections as necessary,0
conduct regular reviews of property within jurisdictions to determine changes in property due to construction or demolition,0
maintain familiarity with aspects of local real estate markets,0
identify the ownership of each piece of taxable property,0
issue notices of assessments and taxes,0
approve applications for property tax exemptions or deductions,0
calculate tax bills for properties by multiplying assessed values by jurisdiction tax rates,0
provide sales analyses to be used for equalization of school aid,0
supervise staff members,0
serve on assessment review boards,0
hire staff members,0
compute final estimation of property values taking into account such factors as depreciation replacement costs value comparisons of similar properties and income potential,0
prepare written reports that estimate property values outline methods by which the estimations were made and meet appraisal standards,0
collect and analyze relevant data to identify real estate market trends,0
inspect properties to evaluate construction condition special features and functional design and to take property measurements,0
examine income records and operating costs of income properties,0
evaluate land and neighborhoods where properties are situated considering locations and trends or impending changes that could influence future values,0
search public records for transactions such as sales leases and assessments,0
check building codes and zoning bylaws to determine any effects on the properties being appraised,0
verify legal descriptions of properties by comparing them to county records,0
interview persons familiar with properties and immediate surroundings such as contractors home owners and realtors to obtain pertinent information,0
photograph interiors and exteriors of properties to assist in estimating property value substantiate findings and complete appraisal reports,0
obtain county land values and sales information about nearby properties to aid in establishment of property values,0
examine the type and location of nearby services such as shopping centers schools parks and other neighborhood features to evaluate their impact on property values,0
estimate building replacement costs using building valuation manuals and professional cost estimators,0
draw land diagrams that will be used in appraisal reports to support findings,0
testify in court as to the value of a piece of real estate property,0
direct the preparation of regular and special budget reports,0
analyze monthly department budgeting and accounting reports to maintain expenditure controls,0
provide advice and technical assistance with cost analysis fiscal allocation and budget preparation,0
examine budget estimates for completeness accuracy and conformance with procedures and regulations,0
summarize budgets and submit recommendations for the approval or disapproval of funds requests,0
review operating budgets to analyze trends affecting budget needs,0
consult with managers to ensure that budget adjustments are made in accordance with program changes,0
compile and analyze accounting records and other data to determine the financial resources required to implement a program,0
perform costbenefit analyses to compare operating programs review financial requests or explore alternative financing methods,0
interpret budget directives and establish policies for carrying out directives,0
seek new ways to improve efficiency and increase profits,0
testify before examining and fundgranting authorities clarifying and promoting the proposed budgets,0
match appropriations for specific programs with appropriations for broader programs including items for emergency funds,0
analyze credit data and financial statements to determine the degree of risk involved in extending credit or lending money,0
generate financial ratios using computer programs to evaluate customers financial status,0
consult with customers to resolve complaints and verify financial and credit transactions,0
prepare reports that include the degree of risk involved in extending credit or lending money,0
compare liquidity profitability and credit histories of establishments being evaluated with those of similar establishments in the same industries and geographic locations,0
review individual or commercial customer files to identify and select delinquent accounts for collection,0
confer with credit association and other business representatives to exchange credit information,0
complete loan applications including credit analyses and summaries of loan requests and submit to loan committees for approval,0
analyze financial data such as income growth quality of management and market share to determine expected profitability of loans,0
evaluate customer records and recommend payment plans based on earnings savings data payment history and purchase activity,0
draw charts and graphs using computer spreadsheets to illustrate technical reports,0
inform investment decisions by analyzing financial information to forecast business industry or economic conditions,0
monitor developments in the fields of industrial technology business finance and economic theory,0
interpret data on price yield stability future investmentrisk trends economic influences and other factors affecting investment programs,0
monitor fundamental economic industrial and corporate developments by analyzing information from financial publications and services investment banking firms government agencies trade publications company sources or personal interviews,0
recommend investments and investment timing to companies investment firm staff or the public,0
determine the prices at which securities should be syndicated and offered to the public,0
prepare plans of action for investment using financial analyses,0
evaluate and compare the relative quality of various securities in a given industry,0
present oral or written reports on general economic trends individual corporations and entire industries,0
contact brokers and purchase investments for companies according to company policy,0
collaborate with investment bankers to attract new corporate clients to securities firms,0
conduct financial analyses related to investments in green construction or green retrofitting projects,0
determine the financial viability of alternative energy generation or fuel production systems based on power source or feedstock quality financing costs potential revenue and total project costs,0
evaluate financial viability and potential environmental benefits of cleantech innovations to secure capital investments from sources such as venture capital firms and government green fund grants,0
forecast or analyze financial costs associated with climate change or other environmental factors such as clean water supply and demand,0
identify potential financial investments that are environmentally sound considering issues such as carbon emissions and biodiversity,0
research and recommend environmentallyrelated financial products such as energy futures water rights carbon credits government environmental funds and cleantech industry funds and company stocks,0
interview clients to determine their current income expenses insurance coverage tax status financial objectives risk tolerance or other information needed to develop a financial plan,0
answer clients questions about the purposes and details of financial plans and strategies,0
recommend to clients strategies in cash management insurance coverage investment planning or other areas to help them achieve their financial goals,0
analyze financial information obtained from clients to determine strategies for meeting clients financial objectives,0
implement financial planning recommendations or refer clients to someone who can assist them with plan implementation,0
review clients accounts and plans regularly to determine whether life changes economic changes environmental concerns or financial performance indicate a need for plan reassessment,0
manage client portfolios keeping client plans uptodate,0
contact clients periodically to determine any changes in their financial status,0
prepare or interpret for clients information such as investment performance reports financial document summaries or income projections,0
recruit and maintain client bases,0
explain to clients the personal financial advisors responsibilities and the types of services to be provided,0
investigate available investment opportunities to determine compatibility with client financial plans,0
guide clients in the gathering of information such as bank account records income tax returns life and disability insurance records pension plans or wills,0
monitor financial market trends to ensure that client plans are responsive,0
recommend financial products such as stocks bonds mutual funds or insurance,0
meet with clients other advisors such as attorneys accountants trust officers or investment bankers to fully understand clients financial goals and circumstances,0
devise debt liquidation plans that include payoff priorities and timelines,0
open accounts for clients and disburse funds from accounts to creditors as agent for clients,0
inform clients about tax benefits government rebates or other financial benefits of alternative fuel vehicle purchases or energy efficient home construction improvements or remodeling,0
conduct seminars or workshops on financial planning topics such as retirement planning estate planning or the evaluation of severance packages,0
recommend environmentally responsible investments such as cleantech alternative energy or conservation technologies companies or funds,0
decrease value of policy when risk is substandard and specify applicable endorsements or apply rating to ensure safe profitable distribution of risks using reference materials,0
decline excessive risks,0
write to field representatives medical personnel and others to obtain further information quote rates or explain company underwriting policies,0
review company records to determine amount of insurance in force on single risk or group of closely related risks,0
examine documents to determine degree of risk from such factors as applicant financial standing and value and condition of property,0
authorize reinsurance of policy when risk is high,0
evaluate possibility of losses due to catastrophe or excessive insurance,0
investigate activities of institutions to enforce laws and regulations and to ensure legality of transactions and operations or financial solvency,0
prepare reports exhibits and other supporting schedules that detail an institutions safety and soundness compliance with laws and regulations and recommended solutions to questionable financial conditions,0
recommend actions to ensure compliance with laws and regulations or to protect solvency of institutions,0
resolve problems concerning the overall financial integrity of banking institutions including loan investment portfolios capital earnings and specific or large troubled accounts,0
direct and participate in formal and informal meetings with bank directors trustees senior management counsels outside accountants and consultants to gather information and discuss findings,0
review balance sheets operating income and expense accounts and loan documentation to confirm institution assets and liabilities,0
plan supervise and review work of assigned subordinates,0
review audit reports of internal and external auditors to monitor adequacy of scope of reports or to discover specific weaknesses in internal routines,0
train other examiners in the financial examination process,0
review and analyze new proposed or revised laws regulations policies and procedures to interpret their meaning and determine their impact,0
examine the minutes of meetings of directors stockholders and committees to investigate the specific authority extended at various levels of management,0
confer with officials of real estate securities or financial institution industries to exchange views and discuss issues or pending cases,0
establish guidelines for procedures and policies that comply with new and revised regulations and direct their implementation,0
evaluate data processing applications for institutions under examination to develop recommendations for coordinating existing systems with examination procedures,0
verify and inspect cash reserves assigned collateral and bankowned securities to check internal control procedures,0
provide regulatory compliance training to employees,0
review applications for mergers acquisitions establishment of new institutions acceptance in federal reserve system or registration of securities sales to determine their public interest value and conformance to regulations and recommend acceptance or rejection,0
assess clients overall financial situation by reviewing income assets debts expenses credit reports or other financial information,0
create debt management plans spending plans or budgets to assist clients to meet financial goals,0
calculate clients available monthly income to meet debt obligations,0
prioritize client debt repayment to avoid dire consequences such as bankruptcy or foreclosure or to reduce overall costs such as by paying highinterest or shortterm loans first,0
recommend strategies for clients to meet their financial goals such as borrowing money through loans or loan programs declaring bankruptcy making budget adjustments or enrolling in debt management plans,0
interview clients by telephone or in person to gather financial information,0
explain general financial topics to clients such as credit report ratings bankruptcy laws consumer protection laws wage attachments or collection actions,0
advise clients on housing matters such as housing rental homeownership mortgage delinquency or foreclosure prevention,0
prepare written documents to establish contracts with or communicate financial recommendations to clients,0
explain services or policies to clients such as debt management program rules the advantages and disadvantages of using services or creditor concession policies,0
maintain or update records of client account activity including financial transactions counseling session notes correspondence document images or client inquiries,0
advise clients or respond to inquiries about financial matters in person or via phone email web site or internet chat,0
refer clients to social service or community resources for needs beyond those of credit or debt counseling,0
estimate time for debt repayment given amount of debt interest rates and available funds,0
negotiate with creditors on behalf of clients to arrange for payment adjustments interest rate reductions time extensions or to set up payment plans,0
recommend educational materials or resources to clients on matters such as financial planning budgeting or credit,0
review changes to financial family or employment situations to determine whether changes to existing debt management plans spending plans or budgets are needed,0
create action plans to assist clients in obtaining permanent housing via rent or mortgage programs,0
teach courses or seminars on topics such as budgeting managing personal finances or financial literacy,0
explain loan information to clients such as available loan types eligibility requirements or loan restrictions,0
conduct research to help clients avoid repossessions or foreclosures or remove levies or wage garnishments,0
investigate missing checks payment histories held funds returned checks or other related issues to resolve client or creditor problems,0
disburse funds from client accounts to creditors,0
check loan agreements to ensure that they are complete and accurate according to policies,0
refer loans to loan committees for approval,0
approve loans within specified limits,0
submit applications to credit analysts for verification and recommendation,0
analyze applicants financial status credit and property evaluations to determine feasibility of granting loans,0
interview applicants and request specified information for loan applications,0
establish payment priorities according to credit terms and interest rates to reduce clients overall costs,0
contact applicants or creditors to resolve questions about applications or to assist with completion of paperwork,0
maintain current knowledge of credit regulations,0
calculate amount of debt and funds available to plan methods of payoff and to estimate time for debt liquidation,0
analyze potential loan markets to find opportunities to promote loans and financial services,0
review billing for accuracy,0
supervise loan personnel,0
maintain and review account records updating and recategorizing them according to status changes,0
assist in selection of financial award candidates using electronic databases to certify loan eligibility,0
confer with underwriters to resolve mortgage application problems,0
inform individuals and groups about the financial assistance available to college or university students,0
match students needs and eligibility with available financial aid programs to provide informed recommendations,0
contact creditors to explain clients financial situations and to arrange for payment adjustments so that payments are feasible for clients and agreeable to creditors,0
petition courts to transfer titles and deeds of collateral to banks,0
contact borrowers with delinquent accounts to obtain payment in full or to negotiate repayment plans,0
compare data on student aid applications with eligibility requirements of assistance programs,0
counsel clients on personal and family financial problems such as excessive spending or borrowing of funds,0
review accounts to determine writeoffs for collection agencies,0
locate debtors using post office directories utility services account listings or mailing lists,0
arrange for maintenance or liquidation of delinquent properties,0
authorize or sign mail collection letters,0
open accounts for clients and disburse funds from clients accounts to creditors,0
obtain and compile copies of loan applicants credit histories corporate financial statements and other financial information,0
meet with applicants to obtain information for loan applications and to answer questions about the process,0
explain to customers the different types of loans and credit options that are available as well as the terms of those services,0
review loan agreements to ensure that they are complete and accurate according to policy,0
approve loans within specified limits and refer loan applications outside those limits to management for approval,0
handle customer complaints and take appropriate action to resolve them,0
stay abreast of new types of loans and other financial services and products to better meet customers needs,0
review and update credit and loan files,0
compute payment schedules,0
analyze potential loan markets and develop referral networks to locate prospects for loans,0
set credit policies credit lines procedures and standards in conjunction with senior managers,0
confer with underwriters to aid in resolving mortgage application problems,0
market bank products to individuals and firms promoting bank services that may meet customers needs,0
work with clients to identify their financial goals and to find ways of reaching those goals,0
negotiate payment arrangements with customers who have delinquent loans,0
prepare reports to send to customers whose accounts are delinquent and forward irreconcilable accounts for collector action,0
interview hire and train new employees,0
provide special services such as investment banking for clients with more specialized needs,0
arrange for maintenance and liquidation of delinquent properties,0
collect taxes from individuals or businesses according to prescribed laws and regulations,0
maintain knowledge of tax code changes and of accounting procedures and theory to properly evaluate financial information,0
maintain records for each case including contacts telephone numbers and actions taken,0
contact taxpayers by mail or telephone to address discrepancies and to request supporting documentation,0
send notices to taxpayers when accounts are delinquent,0
check tax forms to verify that names and taxpayer identification numbers are correct that computations have been performed correctly or that amounts match those on supporting documentation,0
answer questions from taxpayers and assist them in completing tax forms,0
impose payment deadlines on delinquent taxpayers and monitor payments to ensure that deadlines are met,0
notify taxpayers of any overpayment or underpayment and either issue a refund or request further payment,0
confer with taxpayers or their representatives to discuss the issues laws and regulations involved in returns and to resolve problems with returns,0
enter tax return information into computers for processing,0
conduct independent field audits and investigations of income tax returns to verify information or to amend tax liabilities,0
review selected tax returns to determine the nature and extent of audits to be performed on them,0
investigate claims of inability to pay taxes by researching court information for the status of liens mortgages or financial statements or by locating assets through third parties,0
process individual and corporate income tax returns and sales and excise tax returns,0
recommend criminal prosecutions or civil penalties,0
examine accounting systems and records to determine whether accounting methods used were appropriate and in compliance with statutory provisions,0
review filed tax returns to determine whether claimed tax credits and deductions are allowed by law,0
participate in informal appeals hearings on contested cases from other agents,0
examine and analyze tax assets and liabilities to determine resolution of delinquent tax problems,0
direct service of legal documents such as subpoenas warrants notices of assessment and garnishments,0
secure a taxpayers agreement to discharge a tax assessment or submit contested determinations to other administrative or judicial conferees for appeals hearings,0
determine appropriate methods of debt settlement such as offers of compromise wage garnishment or seizure and sale of property,0
request that the state or federal revenue service prepare a return on a taxpayers behalf in cases where taxes have not been filed,0
prepare briefs and assist in searching and seizing records to prepare charges and documentation for court cases,0
install systems of recording costs or other financial and budgetary data or provide advice on such systems based on examination of current financial records,0
interview clients to obtain additional information on taxable income and deductible expenses and allowances,0
use all appropriate adjustments deductions and credits to keep clients taxes to a minimum,0
prepare or assist in preparing simple to complex tax returns for individuals or small businesses,0
compute taxes owed or overpaid using adding machines or personal computers and complete entries on forms following tax form instructions and tax tables,0
furnish taxpayers with sufficient information and advice to ensure correct tax form completion,0
check data input or verify totals on forms prepared by others to detect errors in arithmetic data entry or procedures,0
consult tax law handbooks or bulletins to determine procedures for preparation of atypical returns,0
calculate form preparation fees according to return complexity and processing time required,0
answer questions and provide future tax planning to clients,0
review financial records such as income statements and documentation of expenditures to determine forms needed to prepare tax returns,0
explain federal and state tax laws to individuals and companies,0
analyze pricing or risks of carbon trading products,0
apply mathematical or statistical techniques to address practical issues in finance such as derivative valuation securities trading risk management or financial market regulation,0
assess the potential impact of climate change on business financial issues such as damage repairs insurance costs or potential disruptions of daily activities,0
collaborate in the development or testing of new analytical software to ensure compliance with user requirements specifications or scope,0
collaborate with product development teams to research model validate or implement quantitative structured solutions for new or expanded markets,0
confer with other financial engineers or analysts on trading strategies market dynamics or trading system performance to inform development of quantitative techniques,0
consult traders or other financial industry personnel to determine the need for new or improved analytical applications,0
define or recommend model specifications or data collection methods,0
develop core analytical capabilities or model libraries using advanced statistical quantitative or econometric techniques,0
develop methods of assessing or measuring corporate performance in terms of environmental social and governance esg issues,0
develop solutions to help clients hedge carbon exposure or risk,0
develop tools to assess green technologies or green financial products such as green hedge funds or social responsibility investment funds,0
devise or apply independent models or tools to help verify results of analytical systems,0
identify track or maintain metrics for trading system operations,0
interpret results of financial analysis procedures,0
maintain or modify all financial analytic models in use,0
prepare requirements documentation for use by software developers,0
produce written summary reports of financial research results,0
provide application or analytical support to researchers or traders on issues such as valuations or data,0
research new financial products or analytics to determine their usefulness,0
research or develop analytical tools to address issues such as portfolio construction or optimization performance measurement attribution profit and loss measurement or pricing models,0
document and ensure communication of key risks,0
maintain input or data quality of risk management systems,0
recommend ways to control or reduce risk,0
identify key risks and mitigating factors of potential investments such as asset types and values legal and ownership structures professional reputations customer bases or industry segments,0
devise systems and processes to monitor validity of risk modeling outputs,0
gather riskrelated data from internal or external resources,0
identify and analyze areas of potential risk to the assets earning capacity or success of organizations,0
develop or implement riskassessment models or methodologies,0
produce reports or presentations that outline findings explain risk positions or recommend changes,0
plan and contribute to development of risk management systems,0
conduct statistical analyses to quantify risk using statistical analysis software or econometric models,0
meet with clients to answer queries on subjects such as risk exposure market scenarios or valuesatrisk calculations,0
devise scenario analyses reflecting possible severe market events,0
develop contingency plans to deal with emergencies,0
confer with traders to identify and communicate risks associated with specific trading strategies or positions,0
analyze new legislation to determine impact on risk exposure,0
track measure or report on aspects of market risk for traded issues,0
review or draft risk disclosures for offer documents,0
provide statistical modeling advice to other departments,0
consult financial literature to ensure use of the latest models or statistical techniques,0
determine potential environmental impacts of new products or processes on longterm growth and profitability,0
determine potential liability related to the use of more sustainable methods of product packaging such as biodegradable food containers,0
evaluate the risks and benefits involved in implementing green building technologies,0
evaluate the risks related to green investments such as renewable energy company stocks,0
advise clients on aspects of capitalization such as amounts sources or timing,0
analyze financial or operational performance of companies facing financial difficulties to identify or recommend remedies,0
arrange deals involving green investments in areas such as alternative energy product development green technologies or sustainable agriculture,0
arrange financing of deals from sources such as financial institutions agencies or public or private companies,0
assess companies as investments for clients by examining company facilities,0
collaborate on projects with other professionals such as lawyers accountants or public relations experts,0
confer with clients to restructure debt refinance debt or raise new debt,0
coordinate due diligence processes and the negotiation or execution of purchase or sale agreements,0
create client presentations of plan details,0
develop and maintain client relationships,0
direct communications between corporate issuers of new securities and the general public,0
employ financial models to develop solutions to financial problems or to assess the financial or capital impact of transactions,0
evaluate capital needs of clients and assess market conditions to inform structuring of financial packages,0
perform securities valuation or pricing,0
prepare all materials for transactions or execution of deals,0
specialize in green financial instruments such as socially responsible mutual funds or exchangetraded funds etf that are comprised of green companies,0
structure marketing campaigns to find buyers for new securities,0
structure or negotiate deals such as corporate mergers sales or acquisitions,0
supervise train or mentor junior team members,0
document all investigative activities,0
prepare written reports of investigation findings,0
prepare evidence for presentation in court,0
testify in court regarding investigation findings,0
interview witnesses or suspects and take statements,0
coordinate investigative efforts with law enforcement officers and attorneys,0
advise businesses or agencies on ways to improve fraud detection,0
gather financial documents related to investigations,0
conduct indepth investigations of suspicious financial activity such as suspected moneylaundering efforts,0
create and maintain logs records or databases of information about fraudulent activity,0
analyze financial data to detect irregularities in areas such as billing trends financial relationships and regulatory compliance procedures,0
