task,directive,feedback_loop,learning,none,not_classified,task_iteration,validation
confer with customers to determine how to tailor materials to their needs.,0.4146341463414634,,,,0.07317073170731707,0.5121951219512195,
confer with customers to determine project requirements or to provide cost estimates.,0.5714285714285714,,,,0.4285714285714285,,
confer with customers to determine their service requirements and travel preferences.,0.55,,,,0.075,0.375,
confer with customers to obtain descriptions of vehicle problems and to discuss work to be performed and future repair requirements.,,,,,1.0,,
"confer with disputants to clarify issues, identify underlying concerns, and develop an understanding of their respective needs and interests.",,,,,1.0,,
confer with engineering staff and consult specifications to evaluate interface between hardware and software and operational and performance requirements of overall system.,,,,,1.0,,
"confer with legal staff to resolve problems, such as copyright infringement or royalty sharing with outside producers or distributors.",,,,,1.0,,
"confer with management or development teams to prioritize needs, resolve conflicts, develop content criteria, or choose solutions.",,,,,1.0,,
confer with other managers to identify trends or key group interests or concerns or to provide advice on business decisions.,,,,,1.0,,
"confer with other staff members to plan and schedule lessons promoting learning, following approved curricula.",,,,,1.0,,
"confer with parents or guardians, teachers, counselors, and administrators to resolve students' behavioral and academic problems.",,,,,1.0,,
confer with producers and directors concerning layout or editing approaches needed to increase dramatic or entertainment value of productions.,,,,,1.0,,
confer with research personnel to clarify or resolve problems and to develop or modify designs.,0.2023809523809524,0.2023809523809524,0.23809523809523805,,0.16666666666666663,,0.19047619047619047
"confer with scientists or engineers to conduct analyses of research projects, interpret test results, or develop nonstandard tests.",0.10429447852760737,0.1901840490797546,0.32515337423312884,,0.018404907975460124,0.1411042944785276,0.22085889570552147
"confer with staff, users, and management to establish requirements for new systems or modifications.",0.4,,,0.4,0.2,,
"confer with supervisory personnel, owners, contractors, or design professionals to discuss and resolve matters, such as work procedures, complaints, or construction problems.",0.40540540540540543,,,,0.5945945945945946,,
"confer with systems analysts, engineers, programmers and others to design system and to obtain information on project limitations and capabilities, performance requirements and interfaces.",0.36363636363636365,,0.1958041958041958,,0.0979020979020979,0.34265734265734266,
"confer with users to analyze, configure, or troubleshoot applications.",,,,,1.0,,
configure security settings or access permissions for groups or individuals.,0.345679012345679,0.11728395061728394,0.3148148148148148,,0.12345679012345681,0.09876543209876544,
configure servers to meet functional specifications.,0.2943121693121693,0.2255291005291005,0.2824074074074074,0.01455026455026455,,0.1488095238095238,0.03439153439153439
consult classification manuals to locate information about disease processes.,,,0.7857142857142857,,0.21428571428571427,,
consult or negotiate with clients to prepare project specifications.,,,,,1.0,,
"consult reference material, such as textbooks, manuals, and journals, to identify symptoms, make diagnoses, and develop approaches to treatment.",0.1895424836601307,,0.7516339869281046,,0.0588235294117647,,
"consult sources such as rate books, manuals, or insurance company representatives to determine specific charges or information such as rules, regulations, or government tax and tariff information.",,,,,1.0,,
"consult with and advise physicians, educators, researchers, government health officials and others regarding medical applications of sciences, such as physics, biology, and chemistry.",0.07602339181286549,0.059941520467836254,0.6359649122807017,,0.019005847953216373,0.1111111111111111,0.097953216374269
consult with and assist computer operators or system analysts to define and resolve problems in running computer programs.,0.12710566615620214,0.08269525267993874,0.6424196018376723,0.022205206738131703,,0.061255742725880566,0.06431852986217458
consult with chemists or biologists to develop or evaluate novel technologies.,,,,,1.0,,
consult with clients to assess risks and to determine security requirements.,0.4074074074074074,,0.3703703703703704,,0.2222222222222222,,
"consult with clients, vendors, personnel in other departments or construction foremen to discuss and formulate estimates and resolve issues.",0.36585365853658536,,,,0.2682926829268293,0.36585365853658536,
"consult with company officials, sales departments, and advertising agencies to develop promotional plans.",,,,,1.0,,
consult with customers about software system design and maintenance.,0.21099290780141844,,0.48404255319148937,,0.0425531914893617,0.2198581560283688,0.0425531914893617
"consult with customers or other departments on project status, proposals, or technical issues, such as software system design or maintenance.",0.22171945701357465,,0.45248868778280554,,0.03167420814479638,0.2171945701357466,0.07692307692307693
"consult with customers to determine objectives and requirements for events such as meetings, conferences, and conventions.",,,,,0.4857142857142857,0.5142857142857142,
"consult with engineering staff to evaluate interface between hardware and software, develop specifications and performance requirements, or resolve customer problems.",,,,,1.0,,
"consult with families or friends of the deceased to arrange funeral details, such as obituary notice wording, casket selection, or plans for services.",,,,,1.0,,
consult with multiple stakeholders to define requirements and implement online features.,0.17873981997428204,0.036433776253750536,0.5760822974710673,0.038148306900985855,,0.13116159451350193,0.03943420488641234
"consult with or provide consultation to other doctors, therapists, or clinicians regarding patient care.",,,0.7733333333333333,,0.22666666666666666,,
"consult with other health professionals to provide optimal patient care, referring patients to traditional health care professionals as necessary.",0.3384615384615385,,0.4461538461538462,,0.2153846153846154,,
"consult with other professionals, agencies, or universities to discuss therapies, treatments, counseling resources or techniques, and to share occupational information.",,,0.7096774193548387,,0.2903225806451613,,
consult with patients following radiation treatments to provide information and assess outcomes or to recommend further consultation or treatments as appropriate.,,,0.7435897435897436,,0.2564102564102564,,
"consult with researchers to analyze problems, recommend technology-based solutions, or determine computational strategies.",0.22556390977443608,,0.5037593984962406,,0.07142857142857142,0.19924812030075187,
"consult with users, administrators, and engineers to identify business and technical requirements for proposed system modifications or technology purchases.",0.5151515151515152,,,,0.48484848484848475,,
"consult with users, management, vendors, and technicians to assess computing needs and system requirements.",0.24074074074074076,0.03439153439153439,0.4431216931216932,,0.013227513227513229,0.2222222222222222,0.0462962962962963
"consult with users, management, vendors, and technicians to determine computing needs and system requirements.",0.26297577854671284,0.02768166089965398,0.4100346020761246,,0.02249134948096886,0.2491349480968858,0.02768166089965398
"consult with writers, producers, or actors about script changes or ""workshop"" scripts, through rehearsal with writers and actors to create final drafts.",0.23931623931623927,,,,0.20512820512820512,0.5555555555555556,
"contact corporate representatives, government officials, or community leaders to increase awareness of organizational causes, activities, or needs.",,,,,1.0,,
"contact equipment manufacturers for technical assistance, as needed.",0.15254237288135591,0.3050847457627119,0.4067796610169492,,0.13559322033898305,,
contact job applicants to inform them of the status of their applications.,0.5423728813559322,,,,0.03389830508474576,0.423728813559322,
contact new or existing customers to discuss how specific products or services can meet their needs.,0.4605263157894737,,,,0.13157894736842105,0.40789473684210525,
"contact prospective customers to determine customer needs, present information, or explain available services.",0.4012738853503185,,,,0.09554140127388536,0.5031847133757962,
contact prospective customers to present information and explain available services.,0.34545454545454546,,,,0.09090909090909091,0.5636363636363636,
"contribute to the compilation, organization, and production of protocols, clinical study reports, regulatory submissions, or other controlled documentation.",0.5277777777777778,,,,0.125,0.3472222222222222,
contribute to the development or implementation of business unit strategic and operating plans.,,,,,1.0,,
contribute written material or data for grant or patent applications.,,,,,0.375,0.625,
"control, monitor, or operate equipment that regulates or distributes electricity or steam, using data obtained from instruments or computers.",,,,,1.0,,
"converse with customer to determine destination, mode of transportation, travel dates, financial considerations, and accommodations required.",0.4235294117647059,,,,0.12941176470588237,0.4470588235294118,
"convert various types of files for printing or for the internet, using computer software.",0.896057347670251,,,,0.03942652329749104,0.06451612903225806,
"cook food or prepare food items, such as sandwiches, salads, and ice cream dishes, using standard formulas or following directions.",0.5964912280701754,,,,0.40350877192982454,,
coordinate and direct extracurricular activities and programs such as after-school events and athletic contests.,,,,,1.0,,
"coordinate and supervise extracurricular activities, such as clubs, student organizations, and academic contests.",,,,,0.4516129032258064,0.5483870967741935,
coordinate due diligence processes and the negotiation or execution of purchase or sale agreements.,0.5735294117647058,,,,0.16176470588235292,0.2647058823529412,
coordinate implementation of computer system plan with establishment personnel and outside vendors.,0.4605678233438486,0.09779179810725552,0.14511041009463724,,0.050473186119873815,0.24605678233438488,
"coordinate services for events, such as accommodation and transportation for participants, facilities, catering, signage, displays, special needs requirements, printing and event security.",0.3619047619047619,,,,0.047619047619047616,0.5904761904761905,
"coordinate with developers to optimize web site architecture, server configuration, or page construction for search engine consumption and optimal visibility.",0.4740740740740741,,0.1925925925925926,,0.1111111111111111,0.2222222222222222,
"copy or summarize recorded documents, such as mortgages, trust deeds, and contracts, that affect property titles.",,,,,1.0,,
correct errors by making appropriate changes and rechecking the program to ensure that the desired results are produced.,0.33125760155679884,0.3385064461201654,0.05585015811238141,0.01994648504013622,,0.19352955485283385,0.060909754317684264
counsel and encourage patients to develop leisure activities.,0.5555555555555556,,,,0.4444444444444444,,
"counsel and provide guidance to students regarding personal, academic, vocational, or behavioral issues.",0.27467811158798283,,0.2660944206008584,,0.07296137339055794,0.2832618025751073,0.10300429184549356
"counsel clients and patients in individual and group sessions to help them overcome dependencies, recover from illness, and adjust to life.",0.1402439024390244,,0.6829268292682927,,0.17682926829268295,,
"counsel clients on concerns, such as unsatisfactory relationships, divorce and separation, child rearing, home management, and financial difficulties.",,,0.6956521739130435,,0.30434782608695654,,
"counsel clients on personal and family financial problems, such as excessive spending or borrowing of funds.",0.259825327510917,0.05458515283842795,0.39519650655021843,0.06550218340611354,,0.11572052401746726,0.1091703056768559
"counsel clients or patients, individually or in group sessions, to assist in overcoming dependencies, adjusting to life, or making changes.",0.11046511627906977,,0.7267441860465115,,0.16279069767441862,,
"counsel employees in work-related activities, personal growth, or career development.",,,0.28169014084507044,,0.2676056338028169,0.45070422535211274,
"counsel individuals and groups on basic rules of good nutrition, healthy eating habits, and nutrition monitoring to improve their quality of life.",0.23004354136429608,0.022496371552975326,0.6400580551523948,,0.004354136429608127,0.062409288824383166,0.04063860667634253
"counsel individuals and groups regarding problems, such as stress, substance abuse, and family situations, to modify behavior or to improve personal, social, and vocational adjustment.",0.10633484162895927,,0.755656108597285,,0.038461538461538464,0.05203619909502263,0.04751131221719457
"counsel individuals or groups concerning their spiritual, emotional, or personal needs.",0.34275618374558303,,0.3568904593639576,,0.10247349823321557,0.1978798586572438,
"counsel individuals regarding interpersonal, health, financial, or religious problems.",0.14727272727272728,0.02909090909090909,0.47454545454545455,0.10545454545454543,,0.13090909090909092,0.11272727272727272
"counsel individuals to help them understand and overcome personal, social, or behavioral problems affecting their educational or vocational situations.",0.1973684210526316,,0.3684210526315789,,0.18421052631578946,0.25,
"counsel individuals, groups, families, or communities regarding issues including mental health, poverty, unemployment, substance abuse, physical abuse, rehabilitation, social adjustment, child care, or medical care.",,,0.625,,0.375,,
"counsel individuals, groups, or families to help them understand problems, deal with crisis situations, define goals, and develop realistic action plans.",,,0.5245901639344263,,0.47540983606557374,,
"counsel patients about drug regimens and possible side effects or interactions with other substances such as food supplements, over-the-counter (otc) medications, or herbal remedies.",0.17326732673267325,,0.6980198019801979,,0.12871287128712872,,
"counsel patients about nutrition, exercise, sleeping habits, stress management, or other matters.",,,0.33333333333333326,,0.6666666666666665,,
"counsel students regarding educational issues, such as course and program selection, class scheduling and registration, school adjustment, truancy, study habits, and career planning.",0.26222222222222225,,0.2977777777777777,,0.03111111111111111,0.2977777777777777,0.1111111111111111
counsel women regarding the nutritional requirements of pregnancy.,,,,,1.0,,
counsel workers about job and career-related issues.,0.1748046875,0.0341796875,0.4111328125,0.0263671875,,0.2431640625,0.1103515625
"create a grid of each site and draw and update maps of unit profiles, stratum surfaces, features, and findings.",0.4838709677419355,,,,0.5161290322580645,,
create and enforce database development standards.,0.23863636363636365,,0.42045454545454547,,0.3409090909090909,,
"create and maintain accessible, retrievable computer archives and databases, incorporating current advances in electronic information storage technology.",0.6610169491525424,,,,0.33898305084745756,,
"create and manage documentation, production schedules, prototyping goals, and communication plans in collaboration with production staff.",0.5681818181818182,,,,0.045454545454545456,0.38636363636363635,
"create business intelligence tools or systems, including design of related databases, spreadsheets, or outputs.",0.4930555555555556,,0.10416666666666669,,0.0763888888888889,0.32638888888888895,
create client presentations of plan details.,0.43200000000000005,,,,0.05600000000000001,0.512,
create content strategies for digital media.,0.4340836012861736,,0.04823151125401929,,0.06430868167202572,0.4533762057877814,
create custom illustrations or other graphic elements.,0.46238244514106586,0.025078369905956112,,,0.045454545454545456,0.46708463949843254,
create data management or error-checking procedures and user manuals.,,,,,0.6153846153846154,0.3846153846153847,
"create data records for use in describing and analyzing social patterns and processes, using photography, videography, and audio recordings.",,,,,1.0,,
"create debt management plans, spending plans, or budgets to assist clients to meet financial goals.",0.3402777777777778,0.0625,0.16898148148148148,,0.034722222222222224,0.39351851851851855,
"create designs, concepts, and sample layouts, based on knowledge of layout principles and esthetic design concepts.",0.4642857142857143,,,,0.125,0.4107142857142857,
create developmentally appropriate lesson plans.,0.6634615384615384,,,,0.05769230769230769,0.27884615384615385,
create drink recipes.,0.5161290322580645,,,,0.2258064516129032,0.25806451612903225,
create embedded software design programs.,,,,,1.0,,
"create finished art work as decoration, or to elucidate or substitute for spoken or written messages.",0.5010877447425671,0.018129079042784622,0.02102973168963017,0.04423495286439449,,0.40464104423495284,0.010877447425670777
"create functional or decorative objects by hand, using a variety of methods and materials.",0.4782608695652174,,,,0.1956521739130435,0.32608695652173914,
"create marketing or outreach media, such as brochures or web sites, to communicate sustainability issues, procedures, or objectives.",0.39189189189189194,,,,0.02702702702702702,0.581081081081081,
"create musical instrument digital interface programs for music projects, commercials, or film postproduction.",,,,,1.0,,
create novel computational approaches and analytical tools as required by research goals.,0.4411764705882353,,,,0.5588235294117647,,
create or administer training and awareness presentations or materials.,,,,,1.0,,
create or implement metadata processes and frameworks.,,,,,1.0,,
create or modify web-based bioinformatics tools.,0.3424657534246575,0.2328767123287671,,,0.0821917808219178,0.3424657534246575,
"create or revise user instructions, procedures, or manuals.",0.4705882352941176,,,,0.0588235294117647,0.4705882352941176,
create or update technical documentation for network installations or changes to existing installations.,,,,,1.0,,
create or use statistical models for the analysis of genetic data.,,,,,0.6461538461538461,0.35384615384615387,
"create photographic recordings of information, using equipment.",0.803921568627451,,,,0.19607843137254904,,
"create schematics and physical layouts of integrated microelectromechanical systems (mems) components or packaged assemblies consistent with process, functional, or package constraints.",0.27,,0.3,,0.13,0.3,
create searchable indices for web page content.,0.7954545454545454,,,,0.20454545454545456,,
"create sketches, profiles, or likenesses of posed subjects or photographs, using any combination of freehand drawing, mechanical assembly kits, and computer imaging.",,,,,0.5714285714285714,0.4285714285714285,
"create supporting documentation, such as metadata and diagrams of entity relationships, business processes, and process flow.",0.3955773955773956,,0.19901719901719905,,0.07862407862407862,0.32678132678132676,
"create visual representations of geospatial data using complex procedures, such as analytical modeling, three-dimensional renderings, or plot creation.",0.42168674698795194,0.18072289156626506,,,0.12048192771084337,0.27710843373493976,
"create wind energy project plans, including project scope, goals, tasks, resources, schedules, costs, contingencies, or other project information.",,,,,1.0,,
"create, analyze, report, convert, or transfer data, using specialized applications program software.",0.7943201376936316,0.03786574870912221,0.024096385542168683,0.014629948364888123,,0.11445783132530121,0.014629948364888123
"create, maintain, and enter information into databases.",0.6049149338374291,0.11909262759924384,,,0.05482041587901701,0.22117202268431002,
"create, populate, or maintain databases for tracking validation activities, test results, or validated systems.",0.45794392523364486,0.17757009345794392,,,0.09345794392523364,0.27102803738317754,
"cultivate, isolate, or assist in identifying microbial organisms or perform various tests on these microorganisms.",,,,,1.0,,
"customize insurance programs to suit individual customers, often covering a variety of risks.",0.37209302325581395,,0.22093023255813957,,0.10465116279069768,0.3023255813953488,
debug robotics programs.,0.2847222222222222,0.4305555555555556,,,0.09722222222222224,0.1875,
decline excessive risks.,0.3768115942028986,,,0.5797101449275363,0.043478260869565216,,
"define and analyze objectives, scope, issues, or organizational impact of information systems.",,,,,1.0,,
define and compare possible radio frequency identification device (rfid) solutions to inform selection for specific projects.,,,,,1.0,,
"define data requirements and gather and validate information, applying judgment and statistical tests.",0.47142857142857136,,0.22857142857142856,,0.04285714285714286,0.15,0.10714285714285714
"define instructional, learning, or performance objectives.",0.7222222222222221,,,,0.2777777777777778,,
define or recommend model specifications or data collection methods.,,,,,0.5454545454545454,0.45454545454545453,
define the goals of the system and devise flow charts and diagrams describing logical operational steps of programs.,0.45425361155698235,0.024077046548956663,0.1332263242375602,,0.027287319422150885,0.3611556982343499,
"deliver speeches, write articles, or present information at meetings or conventions to promote services, exchange ideas, or accomplish objectives.",,,,,1.0,,
demonstrate correct use of exercise equipment or performance of exercise routines.,0.2727272727272727,,0.5636363636363636,,0.16363636363636364,,
"demonstrate database technical functionality, such as performance, security and reliability.",0.1981382978723404,0.08377659574468085,0.6117021276595743,,0.009308510638297872,0.05585106382978723,0.041223404255319146
"demonstrate miniaturized systems that contain components such as microsensors, microactuators, or integrated electronic circuits fabricated on silicon or silicon carbide wafers.",,,0.45454545454545453,,0.5454545454545454,,
"demonstrate or explain products, methods, or services to persuade customers to purchase products or use services.",0.43333333333333335,,,,0.26666666666666666,0.3,
describe and recommend wines to customers.,0.44871794871794884,,0.2692307692307692,,0.07692307692307693,0.20512820512820512,
describe menu items to customers or suggest products that might appeal to them.,0.6451612903225806,,,,0.3548387096774194,,
"describe merchandise and explain use, operation, and care of merchandise to customers.",0.3761904761904762,,0.33333333333333326,,0.08095238095238094,0.20952380952380956,
design advanced precision equipment for accurate or controlled applications.,,,,,1.0,,
design and administer training programs for new employees and continuing education for existing employees.,0.5151515151515152,,,,0.48484848484848475,,
"design and apply bioinformatics algorithms including unsupervised and supervised machine learning, dynamic programming, or graphic algorithms.",0.2571428571428571,,0.2714285714285714,,0.22857142857142856,0.24285714285714285,
design and conduct evaluations and diagnostic studies to assess the quality and performance of health education programs.,,,,,1.0,,
design and create special programs for tasks such as statistical analysis and data entry and cleaning.,0.5444015444015445,0.09362934362934365,0.07239382239382239,,0.019305019305019305,0.2702702702702703,
"design and direct nuclear research projects to discover facts, to test or modify theoretical models, or to develop new theoretical models or new uses for current models.",0.30851063829787234,,0.15957446808510642,,0.24468085106382978,0.28723404255319157,
design and implement warehouse database structures.,0.3878787878787879,0.13333333333333333,0.16363636363636364,,0.042424242424242434,0.2727272727272727,
"design and implement web site security measures, such as firewalls or message encryption.",0.28125,,0.296875,,0.421875,,
"design and produce displays and materials that can be used to decorate windows, interior displays, or event locations such as streets and fairgrounds.",0.463855421686747,,,,0.10240963855421686,0.43373493975903615,
"design and set up advertising signs and displays of merchandise on shelves, counters, or tables to attract customers and promote sales.",0.7857142857142857,,,,0.21428571428571427,,
design community solid and hazardous waste management programs.,,,,,1.0,,
"design complex graphics and animation, using independent judgment, creativity, and computer equipment.",0.47794117647058826,0.03676470588235294,,,0.04044117647058823,0.44485294117647056,
design computer simulations to model physical data so that it can be better understood.,0.4390243902439025,0.24390243902439024,,,0.08130081300813007,0.23577235772357724,
"design custom clothing and accessories for individuals, retailers, or theatrical, television, or film productions.",0.47368421052631576,,,,0.03947368421052632,0.48684210526315785,
"design customer interface of online storefront, using web programming or e-commerce software.",,,,,1.0,,
"design database applications, such as interfaces, data transfer mechanisms, global temporary tables, data partitions, and function-based indexes to enable efficient access of the generic database structure.",0.3644859813084112,0.122533748701973,0.1453790238836968,,0.008307372793354102,0.3229491173416407,0.0363447559709242
"design databases to support business applications, ensuring system scalability, security, performance and reliability.",0.33386454183266934,0.09880478087649402,0.2,,0.007171314741035857,0.3171314741035857,0.04302788844621515
design electro-optical sensing or imaging systems.,,,,,1.0,,
"design electronic components, software, products, or systems for commercial, industrial, medical, military, or scientific applications.",0.43165467625899284,,,,0.12949640287769784,0.43884892086330934,
design engineering systems for the automation of industrial tasks.,,,,,1.0,,
"design forms for receiving, processing, or tracking data.",0.4146341463414634,,,,0.12195121951219512,0.4634146341463415,
design forms related to filing systems.,,,,,1.0,,
"design individualized care plans, using a variety of treatments.",0.5641025641025641,,,,0.4358974358974359,,
"design information storage and retrieval systems and develop procedures for collecting, organizing, interpreting, and classifying information.",0.3413793103448276,0.04310344827586207,0.35517241379310344,,0.013793103448275864,0.2086206896551724,0.03793103448275862
design instructional aids for stand-alone or instructor-led classroom or online use.,0.4134615384615385,,0.18269230769230765,,0.07692307692307693,0.3269230769230769,
"design learning products, including web-based aids or electronic performance support systems.",0.4814814814814815,,,,0.1851851851851852,0.33333333333333326,
"design molecular or cellular laboratory experiments, oversee their execution, and interpret results.",,,,,1.0,,
design or develop automated testing tools.,0.46546546546546547,0.1471471471471471,0.1111111111111111,,0.03603603603603604,0.24024024024024024,
"design or develop energy products using nanomaterials or nanoprocesses, such as micro-nano machining.",,,,,1.0,,
"design or develop new equipment or methods for meteorological data collection, remote sensing, or related applications.",0.3090909090909091,,,,0.6909090909090909,,
"design or develop software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.",0.5229508196721312,0.04918032786885246,0.08524590163934426,,0.029508196721311483,0.31311475409836065,
design or implement products and services to mitigate risk or facilitate use of technology-based tools and methods.,,,,,0.4594594594594595,0.5405405405405406,
design or implement web-based tools for querying large-scale biological databases.,0.3877551020408163,,,,0.2653061224489796,0.3469387755102041,
"design or produce materials such as posters, web sites, or newsletters to promote, market, or advertise fundraising events.",,,,,1.0,,
design patient education programs that include information required to make informed health care and treatment decisions.,0.2080536912751678,,0.6174496644295302,,0.04697986577181208,0.12751677852348994,
design plant layouts or production facilities.,,,,,1.0,,
design processing plants and equipment.,,,,,1.0,,
design research projects that apply valid scientific techniques and use information obtained from baselines or historical data to structure uncompromised and efficient analyses.,0.36,0.1,0.1,,0.07333333333333333,0.3666666666666666,
"design robotic systems, such as automatic vehicle control, autonomous vehicles, advanced displays, advanced sensing, robotic platforms, computer vision, or telematics systems.",0.4117647058823529,,,,0.29411764705882354,0.29411764705882354,
"design security policies, programs, or practices to ensure adequate security relating to issues such as protection of assets, alarm response, and access card use.",0.4637096774193548,0.07258064516129033,0.1814516129032258,,0.0282258064516129,0.25403225806451607,
"design silver articles, such as jewelry and serving pieces.",0.4489795918367347,,,,0.163265306122449,0.3877551020408163,
"design software to control robotic systems for applications, such as military defense or manufacturing.",0.43946188340807174,0.15695067264573992,0.11659192825112108,,0.017937219730941704,0.2690582959641256,
"design water run-off collection networks, water supply channels, or water supply system networks.",,,,,1.0,,
"design, build, or maintain web sites, using authoring or scripting languages, content creation tools, management tools, and digital media.",0.4978042659974906,0.11208699289000418,0.04375784190715182,0.015579255541614387,,0.3252300292764534,0.0055416143872856535
"design, conduct, and evaluate experimental operational models in cases where models cannot be developed from existing data.",,,,,1.0,,
"design, configure, and test computer hardware, networking software and operating system software.",0.39285714285714285,,,,0.2857142857142857,0.32142857142857145,
"design, customize, and maintain databases, web pages, and local area networks.",0.5,,,,0.15384615384615383,0.34615384615384615,
"design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.",0.38528896672504365,0.056742556917688265,0.19404553415061299,0.007355516637478109,,0.333800350262697,0.02276707530647986
"design, develop, select, test, implement, and evaluate new or modified informatics solutions, data structures, and decision-support mechanisms to support patients, health care professionals, and their information management and human-computer and human-technology interactions within health care contexts.",0.48739495798319327,,,,0.16806722689075632,0.3445378151260504,
"design, evaluate and modify benefits policies to ensure that programs are current, competitive and in compliance with legal requirements.",,,,,1.0,,
"design, implement, or operate comprehensive data warehouse systems to balance optimization of data access with batch loading and resource utilization factors, according to customer requirements.",0.27472527472527475,,0.34065934065934067,,0.14285714285714285,0.2417582417582417,
"design, install, or troubleshoot manufacturing equipment.",,0.65625,,,0.34375,,
"design, integrate, or test photonics systems or components.",0.22388059701492538,,0.2537313432835821,,0.14925373134328357,0.373134328358209,
"design, organize, and deliver product awareness, skills transfer, or product education sessions for staff or suppliers.",,,,,1.0,,
"design, plan, organize, or direct orientation and training programs for employees or customers.",0.5432098765432098,,,,0.04938271604938271,0.4074074074074074,
"design, program, or model geographic information systems (gis) applications or procedures.",,,,,1.0,,
"design, use, or maintain databases and software applications, such as geographic information systems (gis) mapping and artificial intelligence tools.",0.38888888888888895,,0.2916666666666667,,0.3194444444444444,,
determine amounts and kinds of chemicals to use in destroying harmful organisms or removing impurities from purification systems.,0.4,,0.33333333333333326,,0.26666666666666666,,
determine and implement the best layout to achieve a desired pattern.,,,,,1.0,,
determine and set product prices.,0.5476190476190477,,,,0.4523809523809524,,
"determine campaign strategies for media advertising, positions on issues, and public appearances.",,,,,1.0,,
"determine commercial, industrial, scientific, or other uses for electro-optical applications or devices.",,,0.68,,0.32,,
determine computer software or hardware needed to set up or alter system.,0.4716981132075472,,,,0.5283018867924528,,
determine data collection methods to be employed in research projects or surveys.,0.38095238095238093,,,,0.6190476190476191,,
"determine desired images and picture composition, selecting and adjusting subjects, equipment, and lighting to achieve desired effects.",0.4444444444444444,,,,0.08333333333333331,0.4722222222222222,
determine efficient and cost-effective methods of moving goods from one location to another.,0.5454545454545454,,,,0.11363636363636363,0.3409090909090909,
"determine existence and amount of liability according to current laws, administrative and judicial precedents, and available evidence.",0.35555555555555557,0.012794612794612794,0.195959595959596,,0.004713804713804713,0.3528619528619529,0.0781144781144781
"determine feasibility of designing new facilities or modifying existing facilities, based on factors such as cost, available space, schedule, technical requirements, or ergonomics.",0.35,,0.2375,,0.05,0.3625,
"determine formats, approaches, content, levels, and mediums to effectively meet objectives within budgetary constraints, using research, knowledge, and training.",0.6060606060606061,,,,0.3939393939393939,,
"determine genetic composition of animal populations and heritability of traits, using principles of genetics.",,,,,1.0,,
"determine map content and layout, as well as production specifications such as scale, size, projection, and colors, and direct production to ensure that specifications are followed.",,,,,1.0,,
"determine meal prices, based on calculations of ingredient prices.",,,,,1.0,,
"determine or help determine company policy, and explain complex technical matters to company executives, government officials, shareholders, policyholders, or the public.",,,0.7619047619047619,,0.23809523809523805,,
determine packaging requirements.,,,,,1.0,,
"determine plant growing conditions, such as greenhouses, hydroponics, or natural settings, and set planting and care schedules.",,,,,1.0,,
determine policy contract provisions for each type of insurance.,,,0.6521739130434783,,0.34782608695652173,,
"determine replacement parts required, according to inspections of old parts, customer requests, or customers' descriptions of malfunctions.",,,,,1.0,,
"determine schedules, sequences, and assignments for work activities, based on work priority, quantity of equipment, and skill of personnel.",,,,,0.5,0.5,
"determine size and arrangement of illustrative material and copy, and select style and size of type.",0.55688622754491,,,,0.059880239520958084,0.38323353293413176,
"determine sources of web page or server problems, and take action to correct such problems.",0.209189497716895,0.4594748858447489,0.22146118721461186,0.010844748858447488,,0.06906392694063929,0.02996575342465753
"determine specific network hardware or software requirements, such as platforms, interfaces, bandwidths, or routine schemas.",,,0.45454545454545453,,0.5454545454545454,,
"determine supplementary virtual features, such as currency, item catalog, menu design, and audio direction.",0.42269503546099296,0.08368794326241134,0.1205673758865248,0.032624113475177303,0.014184397163120567,0.3262411347517731,
"determine the scope of educational program offerings, and prepare drafts of course schedules and descriptions to estimate staffing and facility requirements.",,,,,1.0,,
determine which products or colors will improve clients' skin quality and appearance.,,,,,1.0,,
"determine which topics to research, or pursue research topics specified by clients or employers.",0.5274725274725275,,0.2032967032967033,0.11538461538461538,0.027472527472527476,0.12637362637362637,
"develop advertising campaigns for a wide range of clients, working with an advertising agency's creative director and art director to determine the best way to present advertising information.",0.4615384615384615,,,,0.10256410256410256,0.4358974358974359,
develop an understanding of customers' needs and take actions to ensure that such needs are met.,0.42592592592592604,,,0.33333333333333326,0.24074074074074076,,
develop an understanding of fields to which statistical methods are to be applied to determine whether methods and results are appropriate.,0.16666666666666663,,0.5606060606060606,,0.2727272727272727,,
"develop and direct software system testing and validation procedures, programming, and documentation.",0.42795389048991356,0.10086455331412104,0.2175792507204611,,0.010086455331412104,0.21613832853025935,0.027377521613832854
"develop and distribute newsletters, brochures, or other printed materials to share information with patients or medical staff.",0.5087719298245614,,,,0.03508771929824561,0.45614035087719296,
develop and document database architectures.,0.3026634382566586,0.05569007263922518,0.23002421307506052,,0.009685230024213076,0.33414043583535114,0.06779661016949153
develop and document style guidelines for web site content.,0.5574468085106383,,,,0.12340425531914895,0.31914893617021284,
"develop and implement data extraction procedures from other systems, such as administration, billing, or claims.",0.40598290598290604,0.20085470085470086,0.1111111111111111,,0.042735042735042736,0.23931623931623927,
"develop and implement individual treatment plans, specifying type, frequency, intensity, and duration of therapy.",0.5,,,,0.5,,
develop and implement individualized plans for health care management.,,,,,1.0,,
"develop and implement individualized treatment plans addressing family relationship problems, destructive patterns of behavior, and other personal issues.",0.4878048780487805,,,,0.5121951219512195,,
