task_name,pct
Identify and recommend energy savings strategies to achieve more energy-efficient operation.,0.0027
Provide education and counseling on illness and injury prevention.,0.0027
"Compile scripts, program notes, and other material related to productions.",0.0027
Develop department and course schedules.,0.0027
"Educate athletes or coaches on techniques to improve athletic performance, such as heart rate monitoring, recovery techniques, hydration strategies, or training limits.",0.1
Coach client representatives in effective communication with the public or with employees.,0.05
"Configure and define parameters for installation or testing of local area network (LAN), wide area network (WAN), hubs, routers, switches, controllers, multiplexers, or related networking equipment.",0.01
"Analyze proposed legislation, regulations, or rule changes to determine how agency services could be impacted.",0.0027
Weigh or measure ingredients.,0.0027
"Write original or adapted material for dramas, comedies, puppet shows, narration, or other performances.",0.12
"Plan and develop pre-production ideas into outlines, scripts, story boards, and graphics, using own ideas or specifications of assignments.",0.06
Complete reports and forms required to finalize cases.,0.0027
Plan menus according to employers' needs and diet restrictions.,0.02
Evaluate employee performance and prepare performance appraisals.,0.02
"Provide consulting services in fields such as resource development and management, business location and market area analysis, environmental hazards, regional cultural history, and urban social planning.",0.03
"Prepare and submit budget requests and recommendations, or grant proposals to solicit program funding.",0.0027
Write new scripts for broadcasts.,0.02
"Inform financial decisions by analyzing financial information to forecast business, industry, or economic conditions.",0.0027
Analyze statistical data and product specifications to determine standards and establish quality and reliability objectives of finished product.,0.0027
Request and review project updates to ensure deadlines are met.,0.0027
"Design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcomes and consequences of design.",0.01
"Analyze price proposals, financial reports, and other data and information to determine reasonable prices.",0.0027
Write computer programs or scripts to be used in querying databases.,0.03
Read work orders or receive oral instructions to determine work assignments or material or equipment needs.,0.0027
Negotiate claim settlements or recommend litigation when settlement cannot be negotiated.,0.0027
Troubleshoot security and network problems.,0.01
"Conduct chemical analyses of substances such as acids, alcohols, and enzymes.",0.0027
"Reformat documents, moving paragraphs or columns.",0.14
Prepare and review operational reports or project progress reports.,0.1
Make recommendations to management concerning such issues as staffing decisions or procedural changes.,0.0027
"Analyze information to determine, recommend, and plan layout, including type of computers and peripheral equipment modifications.",0.0027
"Check original texts or confer with authors to ensure that translations retain the content, meaning, and feeling of the original material.",0.0027
"Perform validation and testing of models to ensure adequacy, and reformulate models, as necessary.",0.01
Specify manipulative or computational methods to be applied to models.,0.01
"Develop and apply time and cost networks to plan, control, and review large projects.",0.0027
Plan and coordinate advertising campaigns and sales promotions and prepare merchandise displays and advertising copy.,0.01
"Specialize in an area of history or technology, researching topics or items relevant to collections to determine what should be retained or acquired.",0.0027
Plan or lead religious education programs.,0.0027
"Make clinical recommendations to physicians, other health care providers, insurance companies, patients, or health care organizations.",0.01
"Explain testing procedures to patients, answering questions or reassuring patients, as needed.",0.0027
Record the specifics of malfunctioning machines and document malfunctions needing repair.,0.0027
Clean or prepare various foods for cooking or serving.,0.0027
Collect data through surveys or experimentation.,0.0027
"Schedule special events, such as camps, conferences, meetings, seminars, or retreats.",0.0027
"Recommend process formulas, instrumentation, or equipment specifications, based on results of bench or pilot experimentation.",0.0027
"Collect supplementary information needed to assist client, such as employment records, medical records, or school reports.",0.0027
"Communicate with vendors to gather information about products, alert them to future needs, resolve problems, or address system maintenance issues.",0.0027
Compile data from records to prepare periodic reports.,0.01
"Research and apply innovative solutions for product design, visuals, and user experience to meet the needs of individual Web development projects.",0.28
"Investigate system component suitability for specified purposes, and make recommendations regarding component use.",0.06
Interpret government regulations and applicable codes to ensure compliance.,0.01
Write and revise safety regulations and codes.,0.0027
Define or recommend model specifications or data collection methods.,0.03
Monitor equipment to ensure proper operation.,0.0027
"Record transaction information on forms or logs, and notify designated personnel of discrepancies.",0.0027
Evaluate workers' performance and prepare written performance evaluations.,0.0027
Select cartographic elements needed for effective presentation of information.,0.0027
"Evaluate and grade examinations, assignments, or papers, and record grades.",0.01
Interpret the results of standardized tests to determine students' strengths and areas of need.,0.0027
Provide instructions to patients or family members concerning diagnoses or treatment plans.,0.01
"Listen to speakers' statements to determine meanings and to prepare translations, using electronic listening systems as necessary.",0.0027
"Monitor, evaluate, or record training activities or program effectiveness.",0.0027
Hear and resolve complaints from customers or the public.,0.0027
Interpret diagnostic test results for deviations from normal.,0.01
"Recommend products to customers, based on customers' needs and interests.",1.12
Instruct individuals and groups on ways to preserve health and prevent disease.,0.0027
"Develop job specifications, job descriptions, or work schedules.",0.01
"Gather data on competitors and analyze their prices, sales, and method of marketing and distribution.",0.08
Maintain records and files of work and revisions.,0.03
Advise and teach students.,0.15
Guide and counsel students with adjustment or academic problems or special academic interests.,0.03
"Process and prepare documents, such as business or government forms and expense reports.",0.0027
"Tell jokes, perform comic dances, songs and skits, impersonate mannerisms and voices of others, contort face, and use other devices to amuse audiences.",0.0027
"Provide information about establishment, such as location of departments or offices, employees within the organization, or services provided.",0.0027
"Plan layouts of stockrooms, warehouses, or other storage areas, considering turnover, size, weight, or related factors pertaining to items stored.",0.0027
"Advise managers on organizational policy matters, such as equal employment opportunity and sexual harassment, and recommend needed changes.",0.01
"Advise project teams on subjects such as premarket regulatory requirements, export and labeling requirements, or clinical study compliance issues.",0.01
"Edit instructional materials, such as books, simulation exercises, lesson plans, instructor guides, and tests.",0.02
"Evaluate instructor performance and the effectiveness of training programs, providing recommendations for improvement.",0.01
Analyze existing development or manufacturing procedures and suggest improvements.,0.14
"Maintain updated client records with plans, notes, appropriate forms, or related information.",0.0027
"Create or distribute offline promotional material, such as brochures, pamphlets, business cards, stationary, or signage.",0.11
"Calculate revenue, sales, and expenses, using financial accounting or spreadsheet software.",0.01
"Recommend procedures for detection, prevention, and elimination of physical, chemical, or other product hazards.",0.01
"Record and compile operational data by completing and maintaining forms, logs, or reports.",0.03
Combine secondary data sources with keyword research to more accurately profile and satisfy user intent.,0.0027
"Prepare project budgets, schedules, or specifications for labor or materials.",0.0027
Perform quality checks on products and parts.,0.0027
Create signs to advertise store products or events.,0.0027
"Locate and correct data entry errors, or report them to supervisors.",0.0027
"Provide advice on project costs, design concepts, or design changes.",0.03
"Develop or validate product-specific test protocols, acceptance thresholds, or inspection tools for quality control testing or performance measurement.",0.0027
"Prepare and issue orders of the court, such as probation orders, release documentation, sentencing information, or summonses.",0.0027
Keep records of customers' charges and payments.,0.0027
"Record, process, and maintain patient data or treatment records and prepare reports.",0.0027
Install and configure recreations of software production environments to allow testing of software performance.,0.0027
"Develop exercise programs to improve participant strength, flexibility, endurance, or circulatory functioning, in accordance with exercise science standards, regulatory requirements, and credentialing requirements.",0.04
"Process and prepare memos, correspondence, travel vouchers, or other documents.",0.03
"Compile and record medical charts, reports, or correspondence, using typewriter or personal computer.",0.0027
Coordinate work assignment preparation and completion with other workers.,0.0027
"Prepare for assigned classes, and show written evidence of preparation upon request of immediate supervisors.",0.0027
"Answer customers' questions and explain available services, such as deposit accounts, bonds, and securities.",0.0027
Offer alternatives during classes to accommodate different levels of fitness.,0.0027
Determine the specific audio and visual effects and music necessary to complete films.,0.02
"Advise teaching and administrative staff in curriculum development, use of materials and equipment, and implementation of state and federal programs and procedures.",0.0027
"Adjust settings for format, page layout, line spacing, and other style requirements.",0.41
Compile information on content and context of information to be translated and on intended audience.,0.0027
"Define data requirements, and gather and validate information, applying judgment and statistical tests.",0.01
"Prepare or present reports concerning activities, expenses, budgets, government statutes or rulings, or other items affecting businesses or program services.",0.01
"Review and interpret government codes, and develop programs to ensure adherence to codes and facility safety, security, and maintenance.",0.0027
Contact job applicants to inform them of the status of their applications.,0.0027
Identify transaction mistakes when debits and credits do not balance.,0.0027
"Gather records pertinent to specific problems, review them for completeness and accuracy, and attach records to correspondence as necessary.",0.0027
"Inform investment decisions by analyzing financial information to forecast business, industry, or economic conditions.",0.01
"Recommend financial products, such as stocks, bonds, mutual funds, or insurance.",0.04
"Maintain daily logs of operation, maintenance, and safety activities, including test results, instrument readings, and details of equipment malfunctions and maintenance work.",0.0027
"Review work procedures and operational problems to determine ways to improve service, performance, or safety.",0.05
"Develop, maintain, or analyze budgets, preparing periodic reports that compare budgeted costs to actual costs.",0.0027
Explain real and personal property taxes to property owners.,0.0027
"Advise or inform guardians, relatives, or significant others of patients' conditions or treatment.",0.0027
"Write advertising material for use by publication, broadcast, or internet media to promote the sale of goods and services.",0.14
Create or administer training and awareness presentations or materials.,0.03
Develop and maintain log of surveillance observations.,0.0027
"Plan or conduct activities for a balanced program of instruction, demonstration, and work time that provides students with opportunities to observe, question, and investigate.",0.01
Design and implement data repositories to integrate data.,0.0027
"Collect information about clients through interviews, observation, or tests.",0.03
Conduct market research and analyze industry trends.,0.04
"Conduct needs assessments or surveys to determine interest in, or satisfaction with, wellness and fitness programs, events, or services.",0.0027
"Establish and prepare product construction directions and locations and information on required tools, materials, equipment, numbers of workers needed, and cost projections.",0.01
Instruct customers in alteration of products.,0.01
Recommend data-driven solutions to key stakeholders.,0.01
"Study and interpret religious laws, doctrines, or traditions.",0.04
Key in processing instructions to program electronic equipment.,0.0027
"Advise students on issues such as course selection, progress toward graduation, and career decisions.",0.38
"Assess the needs and interests of individuals and groups and plan activities accordingly, given the available equipment or facilities.",0.08
"Direct marketing, advertising, or other customer recruitment efforts.",0.0027
"Write and execute scripts to automate tasks, such as parsing large data files.",0.2
"Recommend or arrange appropriate merchandise packing methods, according to climate, terrain, weight, nature of goods, or costs.",0.0027
"Plan and teach classes on topics such as information literacy, library instruction, and technology use.",0.0027
"Locate suppliers, using sources such as catalogs and the internet, and interview them to gather information about products to be ordered.",0.0027
"Maintain records of business transactions and product inventories, reporting data to companies or government agencies as necessary.",0.0027
"Distinguish between physiologically- and psychologically-based disorders, and diagnose appropriately.",0.0027
Evaluate analytical methods and procedures to determine how they might be improved.,0.0027
Prepare plans to manage renewable resources.,0.0027
"Perform Web site tests according to planned schedules, or after any Web site or product revision.",0.0027
Test new or updated software or tools and provide feedback to developers.,0.0027
"Find, retrieve, and make copies of information from files in response to requests and deliver information to authorized users.",0.07
Collaborate with field staff or customers to evaluate or diagnose problems and recommend possible solutions.,0.05
"Present and explain proposals, reports, or findings to clients.",0.02
Identify or maintain links to and from other Web sites and check links to ensure proper functioning.,0.0027
Review manuscripts for publication in professional journals.,0.01
"Design, evaluate, recommend, and approve changes of forms and reports.",0.03
Prepare reports on students and activities as required by administration.,0.0027
"Plan, administer, and control budgets, maintain financial records, and produce financial reports.",0.0027
Develop concepts or creative ideas for craft objects.,0.04
"Analyze operations to evaluate performance of a company or its staff in meeting objectives or to determine areas of potential cost reduction, program improvement, or policy change.",0.13
"Provide forestry education and general information, advice, and recommendations to woodlot owners, community organizations, and the general public.",0.0027
Advise patients about treatments and foot care techniques necessary for prevention of future problems.,0.0027
"Maintain required records of work hours, budgets, payrolls, and other information.",0.0027
"Evaluate new and existing programming to assess suitability and the need for changes, using information such as audience surveys and feedback.",0.0027
"Use computers, computer-interfaced equipment, robotics or high-technology industrial applications to perform work duties.",0.01
"Develop client treatment plans based on research, clinical experience, and client histories.",0.01
"Plan work assignments and equipment allocations to meet transportation, operations or production goals.",0.0027
Prepare and submit budget requests or grant proposals to solicit program funding.,0.0027
Evaluate technical specifications and economic factors relating to process or product design objectives.,0.02
Transcribe recorded messages or practitioners' diagnoses or recommendations into patients' medical records.,0.0027
"Answer customers' questions about products, prices, availability, product uses, and credit terms.",0.06
"Prepare or direct preparation of financial statements, business activity reports, financial position forecasts, annual budgets, or reports required by regulatory agencies.",0.01
Ask questions that will help clients identify their feelings and behaviors.,0.21
Teach classes or courses to students.,0.21
Calculate actual treatment dosages delivered during each session.,0.0027
"Guide and counsel students with adjustment or academic problems, or special academic interests.",0.01
"Write for technical magazines, journals, and trade association publications.",0.0027
"Count, weigh, measure, or organize materials.",0.01
Refer clients to medical personnel for treatment of serious skin problems.,0.0027
Plan work schedules and assign duties to maintain adequate staff for effective performance of activities and response to fluctuating workloads.,0.0027
Provide consulting services to other physicians.,0.0027
"Develop or implement product-marketing strategies, including advertising campaigns or sales promotions.",0.17
Speak foreign languages to communicate with foreign visitors.,0.0027
"Review project activities and prepare and review research, testing, or operational reports.",0.02
"Verify facts, dates, and statistics, using standard reference sources.",0.07
"Investigate sources, such as auctions, estate sales, liquidators, wholesalers, or trade shows for new items, used items, or collectibles.",0.0027
"Grill, cook, and fry foods such as french fries, eggs, and pancakes.",0.0027
"Write treatment plans, case summaries, or progress or other reports related to individual clients or client groups.",0.01
Write articles for publication in professional journals.,0.03
Review manuscripts for publication in books and professional journals.,0.08
Provide feedback and recommendations to developers on software usability and functionality.,0.08
"Complete models and simulations, using manual or automated tools, to analyze or predict system performance under different operating conditions.",0.0027
Interview patients to obtain comprehensive medical histories.,0.0027
"Communicate test results or technical information to patients, physicians, family members, or researchers.",0.0027
"Write and edit technical documentation for digital interface products and designs, such as user manuals, testing protocols, and reports.",0.0027
"Interpret diagnostic or laboratory tests, such as electrocardiograms (EKGs) and renal functioning tests.",0.0027
"Determine whether statistical methods are appropriate, based on user needs or research questions of interest.",0.01
"Explain recommendations, policies, procedures, requirements, or other related information to residents or building owners.",0.0027
Confer with customers to determine project requirements or to provide cost estimates.,0.0027
"Compute reporting metrics, such as on-time delivery rates, order fulfillment rates, or inventory turns.",0.01
"Design customer interface of online storefront, using web programming or e-commerce software.",0.01
Develop marketing or strategic plans for sales territories.,0.01
Prepare reports of findings and recommendations.,0.0027
"Meet with clients to answer queries on subjects such as risk exposure, market scenarios, or values-at-risk calculations.",0.0027
"Compare information or figures on one record against same data on other records, or with original copy, to detect errors.",0.01
Determine appropriate methods for fabricating and joining materials.,0.0027
Monitor participants' progress and adapt programs as needed.,0.0027
"Counsel patients about nutrition, exercise, sleeping habits, stress management, or other matters.",0.15
"Develop and test experimental designs, sampling techniques, and analytical methods.",0.01
"Compute, withhold, and account for all payroll deductions.",0.0027
"Gather, register, and arrange the material to be typed, following instructions.",0.0027
"Conduct historical research, and publish or present findings and theories.",0.0027
"Review instructional content, methods, and student evaluations to assess strengths and weaknesses, and to develop recommendations for course revision, development, or elimination.",0.01
"Evaluate and grade students' class work, laboratory work, assignments, and papers.",0.0027
"Collect, analyze, and interpret data, such as election results and public opinion surveys, reporting on findings, recommendations, and conclusions.",0.01
Write grant proposals to procure external research funding.,0.0027
"Prepare geometric layouts from graphic displays, using computer-assisted drafting software or drafting instruments and graph paper.",0.0027
Train people in computer system use.,0.02
"Create special effects such as vignettes, mosaics, and image combining, and add elements such as sound and animation to electronic publications.",0.01
Advise customers on product usage to improve production.,0.02
"Diagnose, troubleshoot, and resolve hardware, software, or other network and system problems, and replace defective components when necessary.",0.06
Integrate remotely sensed data with other geospatial data.,0.0027
"Sketch rough and detailed drawings of apparel or accessories, and write specifications such as color schemes, construction, material types, and accessory requirements.",0.0027
Evaluate new testing and sampling methodologies or technologies to determine usefulness.,0.0027
Match individuals' needs and eligibility with available financial aid programs to provide informed recommendations.,0.0027
"Perform computer programming, data analysis, or software development for Geographic Information Systems (GIS) applications, including the maintenance of existing systems or research and development for future enhancements.",0.01
"Study the objectives, promotional policies, or needs of organizations to develop public relations strategies that will influence public opinion or promote ideas, products, or services.",0.06
"Counsel individuals and groups on basic rules of good nutrition, healthy eating habits, and nutrition monitoring to improve their quality of life.",0.1
"Plan, coordinate, and implement network security measures to protect data, software, and hardware.",0.0027
"Estimate expected food consumption, requisition or purchase supplies, or procure food from storage.",0.0027
"Negotiate, renegotiate, and administer contracts with suppliers, vendors, and other representatives.",0.0027
"Prepare or assist in the preparation of applications for environmental, building, or other required permits.",0.01
Transfer details from separate journals to general ledgers or data processing sheets.,0.01
"Inform clients of factors such as shipping options, timelines, transfers, or regulations affecting shipments.",0.0027
"Develop or maintain archived procedures, procedural codes, or queries for applications.",0.0027
"Formulate policies, procedures and programs for recruitment, testing, placement, classification, orientation, benefits and compensation, and labor and industrial relations.",0.0027
"Calculate purchase subtotals, taxes, and shipping costs for submission to customers.",0.0027
Write performance requirements for product development or engineering projects.,0.01
"Examine city directories and public records to verify residence property ownership, bankruptcies, liens, arrest record, or unpaid taxes of applicants.",0.0027
"Dispense medical devices or drugs, and calculate dosages and provide instructions as necessary.",0.01
Maintain system logs or manuals to document testing or operation of equipment.,0.0027
"Prepare and write reports detailing specific fire prevention and protection issues, such as work performed, revised codes or standards, and proposed review schedules.",0.0027
Adapt the quantity of ingredients to match the amount of items to be baked.,0.0027
"Perform ongoing hardware and software maintenance operations, including installing or upgrading hardware or software.",0.02
"Read and understand operating manuals, blueprints, and technical drawings.",0.0027
"Archive documents, conduct research, and read copy, using the internet and various computer programs.",0.27
"Plan and deliver client-centered programs and services, such as special services for corporate clients, storytelling for children, newsletters, or programs for special groups.",0.0027
"Read and interpret electronic circuit diagrams, function block diagrams, specifications, engineering drawings, and service manuals.",0.0027
"Instruct customers in the installation, repair, or maintenance of products.",0.04
"Analyze the financial impact of proposed logistics changes, such as routing, shipping modes, product volumes or mixes, or carriers.",0.0027
"Advise clients or community groups on issues related to self-care, such as diabetes management.",0.02
"Develop data models describing data elements and how they are used, following procedures and using pen, template, or computer software.",0.0027
Correct errors by making appropriate changes and rechecking the program to ensure that the desired results are produced.,0.33
Develop and implement behavioral management and care plans for clients.,0.0027
Perform crisis interventions with clients.,0.01
"Prepare, proofread, or process legal documents, such as summonses, subpoenas, complaints, appeals, motions, or pretrial agreements.",0.04
"Participate in product design reviews to provide input on functional requirements, product designs, schedules, or potential problems.",0.0027
Calculate potential energy savings by comparing estimated energy consumption of proposed design to baseline standards.,0.0027
"Produce environmental assessment reports, tabulating data and preparing charts, graphs, or sketches.",0.0027
"Design databases to support business applications, ensuring system scalability, security, performance, and reliability.",0.01
"Collect business intelligence data from available industry reports, public information, field reports, or purchased sources.",0.02
Check inventory records to determine availability of requested merchandise.,0.0027
Create data management or error-checking procedures and user manuals.,0.0027
Inform citizens of community services and recommend options to facilitate longer-term problem resolution.,0.01
Evaluate capital needs of clients and assess market conditions to inform structuring of financial packages.,0.0027
"Conduct market research analysis to identify search query trends, real-time search and news media activity, popular social media topics, electronic commerce trends, market opportunities, or competitor performance.",0.02
"Compute final estimation of property values, taking into account such factors as depreciation, replacement costs, value comparisons of similar properties, and income potential.",0.0027
"Draw charts and graphs, using computer spreadsheets, to illustrate technical reports.",0.0027
"Advise managers and employees on state and federal employment regulations, collective agreements, benefit and compensation policies, personnel procedures, and classification programs.",0.01
Research the target audience of projects.,0.01
Develop technical specifications for data management programming and communicate needs to information technology staff.,0.0027
Teach undergraduate-level courses.,0.01
Advise other physicians on the treatment of neurological problems.,0.0027
"Provide passengers with information or advice about the local area, points of interest, hotels, or restaurants.",0.0027
"Respond to customer complaints, legal inquiries, payment negotiations, or other post-service matters.",0.0027
"Initiate, facilitate, and moderate class discussions.",0.06
Monitor and record clients' progress to ensure that goals and objectives are met.,0.0027
"Resolve personnel problems, complaints, or formal grievances when possible, or refer them to higher-level supervisors for resolution.",0.0027
"Manipulate and enhance scanned or digital images to create desired effects, using computers and specialized software.",0.0027
"Prepare data summaries, reports, or analyses that include results, charts, or graphs to document research findings and results.",0.01
Analyze details of sales territories to assess their growth potential and to set quotas.,0.0027
"Determine advertising medium to be used, and prepare sample advertisements within the selected medium for presentation to customers.",0.01
"Keep informed regarding pending industry changes, trends, or best practices.",0.0027
"Perform initial debugging procedures by reviewing configuration files, logs, or code pieces to determine breakdown source.",0.01
Provide system design and integration recommendations.,0.03
"Prepare objectives, outlines, or other materials for courses of study, following curriculum guidelines or school or state requirements.",0.01
"Test, maintain, and monitor computer programs and systems, including coordinating the installation of computer programs and systems.",0.0027
"Produce reports or presentations that outline findings, explain risk positions, or recommend changes.",0.01
"Provide counseling to patient and family members by providing information, education, or reassurance.",0.01
Add new material to file records or create new records as necessary.,0.01
"Compile, sort, and verify the accuracy of data before it is entered.",0.02
Prepare required paperwork pertaining to departmental functions.,0.0027
"Interpret data on price, yield, stability, future investment-risk trends, economic influences, and other factors affecting investment programs.",0.03
Record production and operational data on specified forms.,0.0027
"Create, maintain, and enter information into databases.",0.25
Review compiled data on operating costs and revenues to set rates.,0.01
"Inform students of the procedures for completing and submitting class work, such as lab reports.",0.06
"Evaluate students' or individuals' abilities, interests, and personality characteristics, using tests, records, interviews, or professional sources.",0.01
"Implement or perform preventive maintenance, backup, or recovery procedures.",0.0027
"Provide information about rental items, such as availability, operation, or description.",0.0027
"Perform managerial functions, such as preparing proposals and budgets, analyzing labor costs, and writing reports.",0.0027
Schedule appointments for sales representatives to meet with prospective customers or for customers to attend sales presentations.,0.0027
"Compile, administer, and grade examinations or assign this work to others.",0.0027
"Develop and implement individualized treatment plans addressing family relationship problems, destructive patterns of behavior, and other personal issues.",0.0027
Design tests of finished products or process capabilities to establish standards or validate process requirements.,0.0027
"Propose, review, or approve modifications to project plans.",0.03
"Interpret religious education activities to the public through speaking, leading discussions, or writing articles for local or national publications.",0.0027
"Assess nutritional needs, diet restrictions, and current health plans to develop and implement dietary-care plans and provide nutritional counseling.",0.02
Prepare requests for proposals or statements of work.,0.01
"Prepare or review professional, technical, or other reports regarding sampling, testing, or recommendations of data analysis.",0.0027
"Design specialized or customized equipment, machines, or structures.",0.0027
Develop or assist in the development of transportation-related computer software or computer processes.,0.01
"Monitor and analyze system performance, such as network traffic, security, and capacity.",0.0027
"Develop, document, and revise system design procedures, test procedures, and quality standards.",0.03
"Design, implement, or establish requirements for security systems, video surveillance, motion detection, or closed-circuit television systems to ensure proper installation and operation.",0.0027
"Conduct reference searches, using printed materials and in-house and online databases.",1.31
Organize tutoring environment to promote productivity and learning.,0.0027
"Prepare project status reports by collecting, analyzing, and summarizing information and trends.",0.01
"Update manuals when rates, rules, or regulations are amended.",0.0027
Identify quality problems and recommend solutions.,0.01
"Evaluate sources of information to determine any limitations, in terms of reliability or usability.",0.01
"Plan menus that are varied, nutritionally balanced, and appetizing, taking advantage of foods in season and local availability.",0.02
Support the development of training materials and technical manuals.,0.01
Assign and grade class work and homework.,0.0027
Develop mathematical or statistical models of phenomena to be used for analysis or for computational simulation.,0.0027
"Prepare forecasts or briefings to meet the needs of industry, business, government, or other groups.",0.0027
"Instruct students in the knowledge and skills required in a specific occupation or occupational field, using a systematic plan of lectures, discussions, audio-visual presentations, and laboratory, shop, and field studies.",0.0027
Assist in laying out material for publication.,0.01
"Teach library patrons basic computer skills, such as searching computerized databases.",0.0027
Create client presentations of plan details.,0.0027
"Calculate design specifications or cost, material, and resource estimates, and prepare project schedules and budgets.",0.0027
"Prepare sample layouts for approval, using computer software.",0.07
"Read technical manuals, confer with users, or conduct computer diagnostics to investigate and resolve problems or to provide technical assistance and support.",0.06
"Develop therapeutic and treatment plans based on clients' interests, abilities, or needs.",0.0027
"Advise clients or community groups on issues related to risk or prevention of conditions, such as lead poisoning, human immunodeficiency virus (HIV), prenatal substance abuse, or domestic violence.",0.02
Document methods used and write technical reports containing information collected.,0.0027
Enter insurance- and claims-related information into database systems.,0.0027
"Interpret and explain human resources policies, procedures, laws, standards, or regulations.",0.01
Analyze and record personnel or operational data and write related activity reports.,0.03
"Calculate costs of materials, overhead, and other expenses, based on estimates, quotations and price lists.",0.0027
Inspect and test systems to verify system compliance with plans and specifications or to detect and locate malfunctions.,0.0027
Compute costs of labor and materials to determine production costs of products and articles.,0.0027
"Prepare administrative, technical, or statistical reports on traffic-operation matters, such as accidents, safety measures, or pedestrian volume or practices.",0.0027
Conduct user research to determine design requirements and analyze user feedback to improve design quality.,0.0027
"Write and code logical and physical database descriptions and specify identifiers of database to management system, or direct others in coding descriptions.",0.03
"Supply the latest price quotes on any security, as well as information on the activities or financial positions of the corporations issuing these securities.",0.0027
"Estimate quantities and cost of materials, equipment, or labor to determine project feasibility.",0.0027
Offer advice on the purchase or sale of particular securities.,0.0027
Document individuals' progress toward meeting their treatment goals.,0.01
"Provide logistics technology or information for effective and efficient support of product, equipment, or system manufacturing or service.",0.0027
Propose recommendations for improving content management system capabilities.,0.01
Schedule employee work assignments and set work priorities.,0.0027
"Modify existing software to correct errors, allow it to adapt to new hardware, or to improve its performance.",0.19
Organize and maintain periodicals and reference materials.,0.0027
"Assess urgent and emergent health conditions, using both physiologically and technologically derived data.",0.0027
Suggest best methods of packaging or labeling products.,0.0027
"Determine or coordinate treatment plans by requesting laboratory services, reviewing genetics or counseling literature, and considering histories or diagnostic data.",0.0027
Plan layouts of structural architectural projects.,0.01
"Prepare, edit, or review legal documents, including legislation, briefs, pleadings, appeals, wills, contracts, and real estate closing statements.",0.11
"Design, build, or maintain Web sites, using authoring or scripting languages, content creation tools, management tools, and digital media.",0.21
Interpret administrative and operating policies and procedures for employees.,0.0027
"Plan and develop programs, agendas, budgets, and services according to customer requirements.",0.07
"Report results of statistical analyses, including information in the form of graphs, charts, and tables.",0.07
Write sales outlines for use by staff.,0.01
"Prepare promotional plans, sales literature, media kits, and sales contracts, using computer.",0.01
"Prepare course materials, such as syllabi, homework assignments, or handouts.",0.03
"Design electronic components, software, products, or systems for commercial, industrial, medical, military, or scientific applications.",0.01
"Prepare responses to customer requests for information, such as product data, written regulatory affairs statements, surveys, or questionnaires.",0.0027
"Quote unit exchange rates, following daily international rate sheets or computer displays.",0.0027
"Review processing schedules or production orders to make decisions concerning inventory requirements, staffing requirements, work procedures, or duty assignments, considering budgetary limitations and time constraints.",0.0027
Prepare comprehensive interpretive reports of findings.,0.0027
"Interpret engineering sketches, specifications, or drawings.",0.11
"Apply mathematical or statistical techniques to address practical issues in finance, such as derivative valuation, securities trading, risk management, or financial market regulation.",0.0027
Monitor inventory levels of products or materials in warehouses.,0.0027
Recommend new equipment or software packages.,0.0027
"Monitor fundamental economic, industrial, and corporate developments by analyzing information from financial publications and services, investment banking firms, government agencies, trade publications, company sources, or personal interviews.",0.04
"Design, program, or model Geographic Information Systems (GIS) applications or procedures.",0.0027
Advise internal management or business partners on the implementation or operation of compliance programs.,0.02
Monitor product quality to ensure compliance with standards and specifications.,0.0027
"Advise client on interior design factors, such as space planning, layout and use of furnishings or equipment, and color coordination.",0.02
Evaluate marketing or sales alternatives for products.,0.01
"Review or approve designs, calculations, or cost estimates.",0.01
"Discuss emerging compliance issues to ensure that management and employees are informed about compliance reporting systems, policies, and practices.",0.02
"Identify or monitor current and potential customers, using business intelligence tools.",0.01
Document test procedures to ensure replicability and compliance with standards.,0.0027
"Demonstrate systems for customers and explain details, such as the causes and consequences of false alarms.",0.03
"Conduct research, compile data, and prepare papers for consideration and presentation by executives, committees, and boards of directors.",0.05
"Analyze, manipulate, or process large sets of data using statistical software.",0.03
Design or develop information databases that include geographic or topographic data.,0.0027
Compile and evaluate clinical practice statistics.,0.0027
Answer customer questions regarding problems with their accounts.,0.0027
"Make computations relating to load requirements of wiring or equipment, using algebraic expressions and standard formulas.",0.0027
"Transcribe ideas for musical compositions into musical notation, using instruments, pen and paper, or computers.",0.0027
Document or review patients' histories.,0.0027
Determine guidelines that specify which source material is acceptable for use.,0.0027
"Estimate costs, production times, or staffing requirements for new designs.",0.0027
"Advise patients and their families on nutritional principles, dietary plans, diet modifications, and food selection and preparation.",0.07
"Design validation study features, such as sampling, testing, or analytical methodologies.",0.02
Teach writing or communication classes.,0.0027
"Perform or direct revision, repair, or expansion of existing programs to increase operating efficiency or adapt to new requirements.",0.15
Tutor or mentor students who need additional instruction.,0.16
Prepare or maintain technical files as necessary to obtain and sustain product approval.,0.0027
"Use computers for various applications, such as database management or word processing.",0.01
Build models for algorithm or control feature verification testing.,0.0027
"Develop new business by contacting potential clients, making sales presentations, and writing proposals.",0.0027
"Direct and execute pre-production activities, such as creating moodboards or storyboards and establishing a project timeline.",0.08
"Examine documents to determine degree of risk from factors such as applicant health, financial standing and value, and condition of property.",0.0027
"Compare prices, specifications, and delivery dates to determine the best bid among potential suppliers.",0.0027
Determine customers' financial services needs and prepare proposals to sell services that address these needs.,0.0027
